Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:18 PM,Unnamed: 8
2/16/23 - 2/16/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,399.89",$60.09,$0.00,$229.54,$200.00,"$2,889.52",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,136,140,293.36,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,85,1846.12,208.1,0,0.11462091377268596,,2054.22
,Gift Card,16,150.5,0,0,0,,150.5
,Cash,33,460.36,0,0,0,,460.36
,Other,,,,,,,
,Total,134,2456.98,208.1,0,0.10584674855675084,,2665.08
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,219.32,12.34,0,0.05891620911912151,,231.66
,Discover,7,96.6,9.09,0,0.09727126805778491,,105.69
,Mastercard,31,627.63,87.76,0,0.14265279583875162,,715.39
,Visa,40,902.57,98.91,0,0.11021226809292996,,1001.48
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$29.46
,,,,,,,,
,,,,,,,Deposit Sales Collected,$253.90
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,29,47,326,48.5,277.5,0,
,Breakfast Pastry,65,161,837,116.1,720.9,0,
,Breakfast Sandwiches,10,12,170,0,170,10.2,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,53,68,369.55,3.06,366.49,21.27,
,Cold Drinks,8,10,43.7,0,43.7,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",37,84,349,4.76,344.24,0,
,Hot Sandwiches,19,32,498,20.94,477.06,28.62,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2593.25,193.36,2399.89,60.09 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,,,,,,,
,No Revenue Center,134,414,2593.25,193.36,2399.89,60.09,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,31,564.39,,,,,
,Takeout,109,1835.5,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,60.09,1001.55,,,,
,Non Taxable,111,,1398.34,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,8,,,,,
,Rebel Bread,15,40.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,2,115,,,,,
,Promotional,1,100,,,,,
,Reward Dollars,2,12.26,,,,,
,Shift Meal,1,16,,,,,
,Teachers 20%,1,1.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,38,$695.90,,,,,
,Dinner,1,$9.00,,,,,
,Lunch,91,"$1,397.19",,,,,
,No Service,10,$297.80,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$20.50,4,4,0.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$460.36,,,,,
,Cash Adjustments,,$15.00,,,,,
,Cash before Tipouts,,$475.36,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$208.10,,,,,
,Total Cash,,$475.36,,,,,
