Sales Summary Export,,,,,,,Generated 5/19/23 6:48 PM,
1/22/23 - 1/22/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,617.19",$9.40,$0.00,$118.38,$200.00,"$1,944.97",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,88,93,406.41,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,54,1133.02,118.74,0,0.102631033052137,-6,1245.76
,Gift Card,21,208,0,0,0,,208
,Cash,13,134.59,0,0,0,,134.59
,Other,1,329.35,0,0,0,,329.35
,Total,89,1804.96,118.74,0,0.0700944510035419,-6,1917.7
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,99.31,19.59,0,0.201626183614656,,118.9
,Mastercard,23,424.48,38.85,0,0.0902543849459868,,463.33
,Visa,26,609.23,60.3,0,0.0958131405418289,-6,663.53
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,329.35,0,0,0,,329.35
,,,,,,,,
,,,,,,,Paid In Total,$138.53
,,,,,,,,
,,,,,,,Deposit Sales Collected,$165.80
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,95,329.35,0,329.35,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,50,133,695,137.16,557.84,0,
,"Cookies, Bars & Tarts",15,31,108,12.71,89.29,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,4,61,16,45,2.7,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,11,14,181,17,164,0,
,Cold Drinks,3,3,14.1,0,14.1,0,
,Catering,,,,,,,
,Coffee Bar,16,25,115.65,4.16,111.49,6.7,
,Breads,35,81,525.5,219.38,306.12,0,
,No Category,0,,,,0,0,
,Total,,,2029.6,406.41,1617.19,9.40 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,91,386,2029.6,406.41,1617.19,9.4,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,16,410.86,,,,,
,Takeout,77,1206.33,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,9.4,156.49,,,,
,Non Taxable,89,,1466.7,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,20,,,,,
,Rebel Bread,20,53,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,0.94,,,,,
,20% - Teachers,1,1,,,,,
,Bread Waste,1,138,,,,,
,Pastry Waste,1,107,,,,,
,Reward Dollars,4,38.92,,,,,
,Shift Meal,1,42,,,,,
,Team 20%,1,4.75,,,,,
,Veterans 20%,1,0.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,91,"$1,287.84",,,,,
,No Service,2,$329.35,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$134.59,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$134.59,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$118.74,,,,,
,Total Cash,,$134.59,,,,,
