Sales Summary Export,,,,,,,Generated 5/19/23 6:41 PM,
1/10/23 - 1/10/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,919.71",$5.71,$0.00,$113.18,$300.00,"$2,338.60",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,93,99,632.05,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,48,1024.99,118.98,0,0.11359448544505,,1143.97
,Gift Card,27,232.5,0,0,0,,232.5
,Cash,18,340.32,0,0,0,,340.32
,Other,1,647.61,0,0,0,,647.61
,Total,94,2245.42,118.98,0,0.0617269859716112,,2364.4
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,152,7.9,0,0.0519736842105263,,159.9
,Discover,3,58,1,0,0.0172413793103448,,59
,Mastercard,14,191.61,27.32,0,0.137286432160804,,218.93
,Visa,27,623.38,82.76,0,0.129634560862142,,706.14
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,647.61,0,0,0,,647.61
,,,,,,,,
,,,,,,,Paid In Total,$79.20
,,,,,,,,
,,,,,,,Deposit Sales Collected,$53.40
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,16,16,0,0,
,Wholesale,1,328,647.61,0,647.61,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,39,109,610,74.49,535.51,0,
,"Cookies, Bars & Tarts",8,12,51,0,51,0,
,Cakes,2,2,72,0,72,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,4,64,21.46,42.54,2.55,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,7,10,120,0,120,0,
,Cold Drinks,,,,,,,
,Catering,,,,,,,
,Coffee Bar,13,13,56.6,3.75,52.85,3.16,
,Breads,47,120,914.55,516.35,398.2,0,
,No Category,0,,,,0,0,
,Total,,,2551.76,632.05,1919.71,5.71 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,95,599,2551.76,632.05,1919.71,5.71,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Takeout,99,1919.71,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,5.71,95.39,,,,
,Non Taxable,91,,1824.32,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,8,,,,,
,Rebel Bread,24,69.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,3.3,,,,,
,Bread Waste,1,420.55,,,,,
,Pastry Waste,1,46,,,,,
,Reward Dollars,5,58.7,,,,,
,Shift Meal,1,26,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,99,"$1,919.71",,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$15.00,1,2,0.8%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$340.32,,,,,
,Cash Adjustments,,-$0.09,,,,,
,Cash before Tipouts,,$340.23,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$118.98,,,,,
,Total Cash,,$340.23,,,,,
