Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:39 PM,Unnamed: 8
3/9/23 - 3/9/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,315.05",$136.26,$0.00,$450.98,$0.00,"$2,902.29",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,47,38,112.2,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,39,2395.09,450.98,0,0.19803710615874412,,2846.07
,Cash,5,56.22,0,0,0,,56.22
,Other,,,,,,,
,Total,44,2451.31,450.98,0,0.19803710615874412,,2902.29
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,178.08,32,0,0.19047619047619047,,210.08
,Mastercard,15,913.07,170.92,0,0.19839814277423098,,1083.99
,Visa,21,1303.94,248.06,0,0.19880585053095573,,1552
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,13,25,725,10,715,42.9,
,Breads,4,5,48,6,42,0,
,Desserts,2,5,60,0,60,3.6,
,Grab and Go Bar,,,,,,,
,Cold Drinks,1,4,16,0,16,0.96,
,Coffee Bar,2,3,13.75,0,13.75,0.82,
,Zero Proof- Bar,1,2,10,0,10,0.6,
,Entrees,1,1,29,0,29,1.74,
,Starters,10,28,248,16.4,231.6,13.9,
,White Wine,2,3,36,24,12,0.72,
,Red Wine,5,6,99,0,99,5.94,
,Beer,16,29,166,8.4,157.6,9.46,
,Spirits,5,9,132,0,132,7.92,
,Salads,9,11,159,2.8,156.2,9.37,
,Pasta,7,9,170,15,155,9.3,
,Pizza,10,17,488.5,4.6,483.9,29.03,
,No Category,1,1,2,0,2,0,
,Total,,,2402.25,87.2,2315.05,136.26 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,15,77,1161.25,54,1107.25,66.19,
,Bar,10,51,782,0,782,46.8,
,Online Ordering,,,,,,,
,No Revenue Center,12,30,459,33.2,425.8,23.27,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,33,1974.85,,,,,
,Takeout,2,257,,,,,
,Take Out,3,83.2,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,136.26,2271.05,,,,
,Non Taxable,8,,44,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Comp Item,5,69,,,,,
,Mistake Discount,2,10,,,,,
,Team Dine-In 20%,2,2.4,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Active Service- 20%,1,9.8,,,,,
,Reward Dollars,1,6,,,,,
,Shift Meal,1,15,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,9,$438.20,,,,,
,Dinner,28,"$1,867.25",,,,,
,No Service,1,$9.60,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$25.00,1,1,1.1%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$56.22,,,,,
,Cash Adjustments,,$14.88,,,,,
,Cash before Tipouts,,$71.10,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$450.98,,,,,
,Total Cash,,$71.10,,,,,
