Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:20 PM,Unnamed: 8
2/20/23 - 2/20/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,889.35",$56.18,$0.00,$230.51,$300.00,"$2,476.04",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,116,118,249.2,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,75,1822,244.51,0,0.13360472105349436,,2066.51
,Gift Card,16,150,0,0,0,,150
,Cash,25,378.27,0,0,0,,378.27
,Other,,,,,,,
,Total,116,2350.27,244.51,0,0.12348366244129085,,2594.78
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,153.57,16.05,0,0.10936967632027257,,169.62
,Discover,3,51,7.65,0,0.15,,58.65
,Mastercard,22,585.02,71.64,0,0.12129010412257683,,656.66
,Visa,46,1032.41,149.17,0,0.14319861764423536,,1181.58
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$118.74
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,35,60,312,57.5,254.5,0,
,Breakfast Pastry,62,130,696,150.59,545.41,0,
,Breakfast Sandwiches,20,30,413,30.81,382.19,22.93,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,42,52,225.35,7.3,218.05,13.09,
,Cold Drinks,9,12,49.2,0,49.2,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",18,30,107,3,104,0,
,Hot Sandwiches,16,22,336,0,336,20.16,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2138.55,249.2,1889.35,56.18 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,4,16,108,0,108,1.02,
,No Revenue Center,111,320,2030.55,249.2,1781.35,55.16,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,32,736.83,,,,,
,Takeout,86,1152.52,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,56.18,936.24,,,,
,Non Taxable,98,,953.11,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,3,6,,,,,
,Rebel Bread,15,37.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,4,,,,,
,Pastry Waste,1,118,,,,,
,Reward Dollars,6,47.2,,,,,
,Shift Meal,1,34,,,,,
,Teachers 20%,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,46,$574.23,,,,,
,Dinner,3,$26.10,,,,,
,Lunch,60,"$1,102.50",,,,,
,No Service,9,$186.52,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$106.00,2,22,5.6%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$378.27,,,,,
,Cash Adjustments,,-$2.49,,,,,
,Cash before Tipouts,,$375.78,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$244.51,,,,,
,Total Cash,,$375.78,,,,,
