Sales Summary Export,,,,,,,Generated 5/19/23 6:46 PM,
1/18/23 - 1/18/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,500.75",$59.65,$0.00,$324.52,$520.00,"$3,404.92",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,172,172,102.2,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,111,2495.1,308.72,0,0.126048292925911,,2803.82
,Gift Card,30,238.5,17.3,0,0.0725366876310273,,255.8
,Cash,30,356.8,0,0,0,,356.8
,Other,,,,,,,
,Total,171,3090.4,326.02,0,0.121299837780721,,3416.42
,,,,,,,,
,Credit Types,,,,,,,
,Amex,9,155.13,22.6,0,0.149303032304948,,177.73
,Discover,2,40.24,6,0,0.15,,46.24
,Mastercard,34,720.38,77.71,0,0.109535555712171,,798.09
,Visa,66,1579.35,202.41,0,0.130722035649703,,1781.76
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$11.50
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,36,51,310.5,47,263.5,0,
,Breakfast Pastry,66,109,550,2.49,547.51,0,
,Breakfast Sandwiches,14,15,204,13,191,11.46,
,Cakes,14,33,113,0.6,112.4,0,
,Catering,,,,,,,
,Coffee Bar,44,54,256.35,2.23,254.12,14.47,
,Cold Drinks,9,9,39.6,0,39.6,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",18,32,155,6.78,148.22,0,
,Hot Sandwiches,1,1,14,0,14,0.84,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Soup,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Salads,,,,,,,
,Toasts & Tartines,,,,,,,
,Pizza,,,,,,,
,Red Wine,,,,,,,
,No Category,69,116,960.5,30.1,930.4,32.88,
,Total,,,2602.95,102.2,2500.75,59.65 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,1,2,7,0,7,0.18,
,No Revenue Center,166,418,2595.95,102.2,2493.75,59.47,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,159,2243.65,,,,,
,Takeout,13,257.1,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,59.65,994.12,,,,
,Non Taxable,139,,1506.63,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,18,,,,,
,Rebel Bread Club Loaf,23,58,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Munson- 10%,1,2.1,,,,,
,Reward Dollars,1,5.5,,,,,
,Shift Meal,1,13,,,,,
,Team- 20%,1,0.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,63,$815.35,,,,,
,Lunch,92,"$1,398.05",,,,,
,No Service,17,$287.35,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$21.00,2,2,0.8%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$356.80,,,,,
,Cash Adjustments,,$1.50,,,,,
,Cash before Tipouts,,$358.30,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$326.02,,,,,
,Total Cash,,$358.30,,,,,
