Sales Summary Export,,,,,,,Generated 5/19/23 8:26 PM,
1/25/23 - 1/25/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,852.65",$52.83,$0.00,$203.01,$425.00,"$2,533.49",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,121,122,136.05,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,76,1903.85,229.01,0,0.122141923784634,,2132.86
,Gift Card,15,104,0,0,0,,104
,Cash,33,490.23,0,0,0,,490.23
,Other,,,,,,,
,Total,124,2498.08,229.01,0,0.115731171764849,,2727.09
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,237.08,30.92,0,0.136211453744493,,268
,Mastercard,23,568.93,71.4,0,0.128371089536138,,640.33
,Visa,46,1097.84,126.69,0,0.116043050148844,,1224.53
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$193.60
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,41,59,362,40.5,321.5,0,
,Breakfast Pastry,48,111,569,80,489,0,
,Breakfast Sandwiches,22,27,373,5.78,367.22,22.03,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,38,47,197.7,2.97,194.73,11.31,
,Cold Drinks,4,6,30,0,30,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",23,34,129,3.6,125.4,0,
,Hot Sandwiches,15,21,328,3.2,324.8,19.49,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Soup,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Salads,,,,,,,
,Toasts & Tartines,,,,,,,
,Pizza,,,,,,,
,Red Wine,,,,,,,
,No Category,0,,,,0,0,
,Total,,,1988.7,136.05,1852.65,52.83 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,,,,,,,
,No Revenue Center,119,305,1988.7,136.05,1852.65,52.83,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,29,615.3,,,,,
,Takeout,93,1237.35,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,52.83,880.75,,,,
,Non Taxable,95,,971.9,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,8,,,,,
,Rebel Bread Club Loaf,12,30.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Active Service,2,6.5,,,,,
,Pastry Waste,1,76,,,,,
,Reward Dollars,1,7.45,,,,,
,Teachers- 20%,1,3.6,,,,,
,Team- 20%,1,4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,42,$678.00,,,,,
,Dinner,1,$9.00,,,,,
,Lunch,74,"$1,061.15",,,,,
,No Service,5,$104.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$490.23,,,,,
,Cash Adjustments,,$0.27,,,,,
,Cash before Tipouts,,$490.50,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$229.01,,,,,
,Total Cash,,$490.50,,,,,
