Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:37 PM,Unnamed: 8
4/2/23 - 4/2/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,402.25",$70.66,$0.00,$284.77,$0.00,"$2,757.68",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,123,123,226,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,88,2199.16,284.77,0,0.13068658990468235,,2483.93
,Gift Card,18,133.5,0,0,0,,133.5
,Cash,13,140.25,0,0,0,,140.25
,Other,,,,,,,
,Total,119,2472.91,284.77,0,0.12309055543548734,,2757.68
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,100.12,19.8,0,0.16923076923076924,,119.92
,Discover,4,152.92,21.75,0,0.14399205561072492,,174.67
,Mastercard,27,503.79,55.75,0,0.1069688015656779,,559.54
,Visa,52,1442.33,187.47,0,0.13488991221758526,,1629.8
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,36,61,337.5,73.55,263.95,0,
,Breakfast Pastry,54,112,714,82.18,631.82,0,
,Breakfast Sandwiches,28,49,682,49.09,632.91,37.97,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,42,66,341.15,3.44,337.71,18.4,
,Cold Drinks,10,13,69.6,1.74,67.86,2.65,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",28,49,274,0,274,0,
,Hot Sandwiches,11,13,199,16,183,10.98,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,2,2,11,0,11,0.66,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2628.25,226,2402.25,70.66 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,5,25,162.95,0,162.95,1.38,
,No Revenue Center,118,340,2465.3,226,2239.3,69.28,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,38,984.19,,,,,
,Takeout,85,1418.06,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,70.66,1177.48,,,,
,Non Taxable,101,,1224.77,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,18,,,,,
,Rebel Bread,15,40.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,1,54,,,,,
,Promotional,1,6,,,,,
,Reward Dollars,6,54.5,,,,,
,Shift Meal,2,53,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,45,"$1,154.44",,,,,
,Dinner,5,$37.00,,,,,
,Lunch,68,"$1,099.31",,,,,
,No Service,5,$111.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$26.00,1,2,1.1%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$140.25,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$140.25,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$284.77,,,,,
,Total Cash,,$140.25,,,,,
