Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:39 PM,Unnamed: 8
4/7/23 - 4/7/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,909.48",$22.50,$0.00,$167.99,$120.00,"$3,219.97",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,124,129,766.32,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,63,1411.82,166.71,0,0.11544933899349728,,1578.53
,Gift Card,37,330.84,0,0,0,,330.84
,Cash,22,371.9,0,0,0,,371.9
,Other,1,880.2,0,0,0,,880.2
,Total,123,2994.76,166.71,0,0.06282053697597739,,3161.47
,,,,,,,,
,Credit Types,,,,,,,
,Amex,13,345.76,50.92,0,0.1392931392931393,,396.68
,Discover,1,10,0,0,0,,10
,Mastercard,26,654.1,74.75,0,0.11153387048642195,,728.85
,Visa,23,401.96,41.04,0,0.10305084745762712,,443
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,880.2,0,0,0,,880.2
,,,,,,,,
,,,,,,,Paid In Total,$99.92
,,,,,,,,
,,,,,,,Deposit Sales Collected,$158.42
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,303,880.2,0,880.2,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,54,132,833,168.53,664.47,0,
,"Cookies, Bars & Tarts",24,46,225,32.94,192.06,0,
,Cakes,1,1,48,0,48,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,11,16,242,47.81,194.19,11.65,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,9,35,411,270.27,140.73,1.8,
,Cold Drinks,7,12,47.5,15.1,32.4,1.66,
,Catering,,,,,,,
,Coffee Bar,24,27,137.6,14.52,123.08,7.39,
,Breads,63,143,851.5,217.15,634.35,0,
,No Category,0,,,,0,0,
,Total,,,3675.8,766.32,2909.48,22.50 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,129,715,3675.8,766.32,2909.48,22.5,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,3,83.43,,,,,
,Future Orders,13,280.77,,,,,
,Takeout,113,2545.28,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,22.5,374.67,,,,
,Non Taxable,122,,2534.81,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,10,26,,,,,
,Rebel Bread,30,77,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,1.4,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,86,,,,,
,Comp Check,1,28,,,,,
,Food Waste,1,264,,,,,
,Pastry Waste,1,124,,,,,
,Reward Dollars,5,78.82,,,,,
,Shift Meal,1,76.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,127,"$2,029.28",,,,,
,No Service,2,$880.20,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$371.90,,,,,
,Cash Adjustments,,-$0.51,,,,,
,Cash before Tipouts,,$371.39,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$166.71,,,,,
,Total Cash,,$371.39,,,,,
