Sales Summary Export,,,,,,,Generated 5/17/23 8:17 PM,
5/5/23 - 5/5/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,655.16",$26.34,$0.00,$163.52,$970.00,"$3,815.02",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,134,140,426.89,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,76,2193.35,156.92,0,0.0716755507442984,,2350.27
,Gift Card,42,375,0,0,0,,375
,Cash,23,376.61,0,0,0,,376.61
,Other,1,701.7,0,0,0,,701.7
,Total,142,3646.66,156.92,0,0.048054485432374,,3803.58
,,,,,,,,
,Credit Types,,,,,,,
,Amex,10,252.2,20.74,0,0.0833936469642139,,272.94
,Discover,4,158.1,8.4,0,0.0538461538461539,,166.5
,Mastercard,26,578.34,56.94,0,0.0973999315771468,,635.28
,Visa,36,1204.71,70.84,0,0.0590328413929884,,1275.55
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,701.7,0,0,0,,701.7
,,,,,,,,
,,,,,,,Paid In Total,$50.00
,,,,,,,,
,,,,,,,Deposit Sales Collected,$61.44
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,356,701.7,0,701.7,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,62,148,934,97.86,836.14,0,
,"Cookies, Bars & Tarts",26,44,189,18.19,170.81,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,6,7,108,0,108,6.48,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,12,12,167,13,154,9.24,
,Cold Drinks,6,7,31.5,4.1,27.4,1.36,
,Catering,,,,,,,
,Coffee Bar,24,33,160.35,6.24,154.11,9.26,
,Breads,58,111,790.5,287.5,503,0,
,No Category,0,,,,0,0,
,Total,,,3082.05,426.89,2655.16,26.34 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,132,718,3082.05,426.89,2655.16,26.34,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,15,338.87,,,,,
,Takeout,123,2316.29,,,,,
,None,2,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,26.34,438.51,,,,
,Non Taxable,117,,2216.65,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,10,34,,,,,
,Rebel Bread,31,92.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,152,,,,,
,Comp Check,1,24,,,,,
,Pastry Waste,1,45,,,,,
,Reward Dollars,4,45.29,,,,,
,Shift Meal,1,34.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,135,"$1,925.46",,,,,
,No Service,5,$729.70,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$376.61,,,,,
,Cash Adjustments,,-$1.24,,,,,
,Cash before Tipouts,,$375.37,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$156.92,,,,,
,Total Cash,,$375.37,,,,,
