Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:17 PM,Unnamed: 8
2/13/23 - 2/13/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,213.71",$11.41,$0.00,$150.33,$340.00,"$2,715.45",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,98,105,421.63,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,60,1523.42,157.93,0,0.10380297612787885,,1681.35
,Gift Card,33,296.5,0,0,0,,296.5
,Cash,17,181.27,0,0,0,,181.27
,Other,1,574.39,0,0,0,,574.39
,Total,111,2575.58,157.93,0,0.06594980582118846,,2733.51
,,,,,,,,
,Credit Types,,,,,,,
,Amex,6,154.43,25.85,0,0.1697865353037767,,180.28
,Discover,2,28,1.35,0,0.048214285714285716,,29.35
,Mastercard,19,443.21,43.51,0,0.09736176687775515,,486.72
,Visa,33,897.78,87.22,0,0.09752879346975288,,985
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,574.39,0,0,0,,574.39
,,,,,,,,
,,,,,,,Paid In Total,$54.06
,,,,,,,,
,,,,,,,Deposit Sales Collected,$36.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,155,574.39,0,574.39,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,46,88,458,100.83,357.17,0,
,"Cookies, Bars & Tarts",21,67,304,1.23,302.77,0,
,Cakes,4,4,138,0,138,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,7,10,156,5.57,150.43,5.3,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,13,17,202,4,198,0,
,Cold Drinks,2,2,11.6,0,11.6,0.45,
,Catering,,,,,,,
,Coffee Bar,17,21,94.35,0,94.35,5.66,
,Breads,45,96,697,310,387,0,
,No Category,0,,,,0,0,
,Total,,,2635.34,421.63,2213.71,11.41 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,102,460,2635.34,421.63,2213.71,11.41,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,24.8,,,,,
,Future Orders,15,368.5,,,,,
,Takeout,89,1820.41,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,11.41,190.22,,,,
,Non Taxable,98,,2023.49,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,10,20,,,,,
,BIG Mistake Discount,1,10,,,,,
,Comp Item,2,20,,,,,
,Rebel Bread,24,76,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,164,,,,,
,Pastry Waste,1,86,,,,,
,Reward Dollars,3,16.63,,,,,
,Shift Meal,1,29,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,101,"$1,626.82",,,,,
,No Service,4,$586.89,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$181.27,,,,,
,Cash Adjustments,,-$0.24,,,,,
,Cash before Tipouts,,$181.03,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$157.93,,,,,
,Total Cash,,$181.03,,,,,
