Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:35 PM,Unnamed: 8
3/1/23 - 3/1/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,679.17",$43.14,$0.00,$179.95,$220.00,"$2,122.26",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,109,111,342.53,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,71,1634.8,197.35,0,0.12230795451024139,,1832.15
,Gift Card,18,139.5,0,0,0,,139.5
,Cash,21,285.17,0,0,0,,285.17
,Other,,,,,,,
,Total,110,2059.47,197.35,0,0.11187261204267429,,2256.82
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,94.94,10.4,0,0.10246305418719212,,105.34
,Mastercard,22,591.47,64.83,0,0.11100077048197929,,656.3
,Visa,45,948.39,122.12,0,0.13159482758620691,,1070.51
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$133.40
,,,,,,,,
,,,,,,,Deposit Sales Collected,-$1.16
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,34,70,380.5,76.79,303.71,0,
,Breakfast Pastry,58,127,657,175.13,481.87,0,
,Breakfast Sandwiches,15,19,272,40,232,13.92,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,29,35,173.5,20.13,153.37,8.82,
,Cold Drinks,7,9,38.7,14.81,23.89,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",25,43,146,1.67,144.33,0,
,Hot Sandwiches,21,23,354,14,340,20.4,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2021.7,342.53,1679.17,43.14 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,2,7,82,0,82,3.72,
,No Revenue Center,108,319,1939.7,342.53,1597.17,39.42,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,35,574.39,,,,,
,Future Order,1,17.23,,,,,
,Takeout,75,1087.55,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,43.14,719.37,,,,
,Non Taxable,94,,959.8,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,6,12,,,,,
,Rebel Bread,14,40.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,10,,,,,
,Pastry Waste,1,146,,,,,
,Reward Dollars,5,69.83,,,,,
,Shift Meal,1,64.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,42,$612.98,,,,,
,Dinner,1,$10.00,,,,,
,Lunch,66,"$1,021.19",,,,,
,No Service,2,$35.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$285.17,,,,,
,Cash Adjustments,,$102.20,,,,,
,Cash before Tipouts,,$387.37,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$197.35,,,,,
,Total Cash,,$387.37,,,,,
