Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:21 PM,Unnamed: 8
2/23/23 - 2/23/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$578.50,$33.51,$0.00,$85.95,$0.00,$697.96,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,20,20,0,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,18,592.93,85.95,0,0.15334522747546833,,678.88
,Cash,2,19.08,0,0,0,,19.08
,Other,,,,,,,
,Total,20,612.01,85.95,0,0.15334522747546833,,697.96
,,,,,,,,
,Credit Types,,,,,,,
,Amex,1,10,1.5,0,0.15,,11.5
,Mastercard,12,359.27,53.45,0,0.15743740795287187,,412.72
,Visa,5,223.66,31,0,0.14691943127962084,,254.66
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,2,2,20,0,20,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,,,,,,,
,Coffee Bar,1,1,4,0,4,0.24,
,Zero Proof- Bar,1,1,5,0,5,0.3,
,Entrees,1,1,29,0,29,1.74,
,Starters,4,5,64,0,64,3.84,
,White Wine,2,2,24,0,24,1.44,
,Red Wine,2,2,51,0,51,3.06,
,Beer,10,12,69,0,69,4.14,
,Spirits,1,1,9,0,9,0.54,
,Salads,5,5,68,0,68,4.08,
,Pasta,3,5,89,0,89,5.34,
,Pizza,5,5,134.5,0,134.5,8.07,
,No Category,0,,,,0,0,
,Total,,,578.5,0,578.5,33.51 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,5,17,209,0,209,12.54,
,Bar,2,7,135,0,135,8.1,
,Online Ordering,2,2,47.5,0,47.5,2.85,
,No Revenue Center,11,17,187,0,187,10.02,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,14,408,,,,,
,Takeout,2,47.5,,,,,
,Take Out,4,123,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,33.51,558.5,,,,
,Non Taxable,2,,20,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,1,$24.00,,,,,
,Dinner,12,$488.50,,,,,
,No Service,7,$66.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$19.08,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$19.08,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$85.95,,,,,
,Total Cash,,$19.08,,,,,
