Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:17 PM,Unnamed: 8
2/14/23 - 2/14/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,719.72",$34.23,$0.00,$198.44,$50.00,"$2,002.39",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,116,118,244.68,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,71,1594.33,225.74,0,0.1413215638401102,,1820.07
,Gift Card,13,100,0,0,0,,100
,Cash,31,295.22,0,0,0,,295.22
,Other,,,,,,,
,Total,115,1989.55,225.74,0,0.13299555188971043,,2215.29
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,153.38,23.6,0,0.14936708860759496,,176.98
,Discover,4,95.6,12.85,0,0.13967391304347826,,108.45
,Mastercard,24,574.17,74.94,0,0.12796038589601297,,649.11
,Visa,35,771.18,114.35,0,0.15012472101877378,,885.53
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$212.90
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,40,61,403,67.6,335.4,0,
,Breakfast Pastry,60,135,691,140.93,550.07,0,
,Breakfast Sandwiches,13,17,238,5.21,232.79,13.97,
,Cakes,1,1,30,0,30,0,
,Catering,,,,,,,
,Coffee Bar,32,47,202.1,14.21,187.89,11.26,
,Cold Drinks,6,6,27.3,2.73,24.57,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",23,52,223,14,209,0,
,Hot Sandwiches,7,10,150,0,150,9,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,1964.4,244.68,1719.72,34.23 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,2,9,63,0,63,1.8,
,No Revenue Center,115,320,1901.4,244.68,1656.72,32.43,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,20,467.67,,,,,
,Takeout,98,1252.05,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,34.23,570.68,,,,
,Non Taxable,102,,1149.04,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,10,,,,,
,Rebel Bread,11,28.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,1,93,,,,,
,Reward Dollars,8,103.18,,,,,
,Shift Meal,1,10,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,47,$736.00,,,,,
,Dinner,1,$15.00,,,,,
,Lunch,61,$841.76,,,,,
,No Service,9,$126.96,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$295.22,,,,,
,Cash Adjustments,,$0.94,,,,,
,Cash before Tipouts,,$296.16,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$225.74,,,,,
,Total Cash,,$296.16,,,,,
