Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 12:28 AM,Unnamed: 8
3/26/23 - 3/26/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,521.65",$8.51,$0.00,$77.07,$200.00,"$1,807.23",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,67,73,646.05,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,37,1074.54,89.37,0,0.08328751293067296,,1163.91
,Gift Card,16,100.5,0,0,0,,100.5
,Cash,16,202.62,0,0,0,,202.62
,Other,1,408.5,0,0,0,,408.5
,Total,70,1786.16,89.37,0,0.056488211870298975,,1875.53
,,,,,,,,
,Credit Types,,,,,,,
,Amex,1,19,2.85,0,0.15,,21.85
,Mastercard,14,302.32,31.3,0,0.10450751252086811,,333.62
,Visa,22,753.22,55.22,0,0.07318463149245226,,808.44
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,408.5,0,0,0,,408.5
,,,,,,,,
,,,,,,,Paid In Total,$93.60
,,,,,,,,
,,,,,,,Deposit Sales Collected,$25.30
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0.42,
,Wholesale,1,63,408.5,0,408.5,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,40,130,816,315.05,500.95,0,
,"Cookies, Bars & Tarts",15,21,107,19,88,0,
,Cakes,1,1,40,0,40,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,4,60,0,60,3.6,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,4,5,73.5,0,73.5,0,
,Cold Drinks,4,5,23.2,0,23.2,1.1,
,Catering,,,,,,,
,Coffee Bar,13,15,56.5,0,56.5,3.39,
,Breads,33,79,576,312,264,0,
,No Category,0,,,,0,0,
,Total,,,2167.7,646.05,1521.65,8.51 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,72,324,2167.7,646.05,1521.65,8.51,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,3,76,,,,,
,Takeout,70,1445.65,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.51,141.7,,,,
,Non Taxable,70,,1379.95,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,24,,,,,
,Rebel Bread,9,25,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,243,,,,,
,Pastry Waste,1,298,,,,,
,Promotional,1,25,,,,,
,Reward Dollars,1,5.05,,,,,
,Shift Meal,1,26,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,72,"$1,113.15",,,,,
,No Service,1,$408.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$202.62,,,,,
,Cash Adjustments,,$0.46,,,,,
,Cash before Tipouts,,$203.08,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$89.37,,,,,
,Total Cash,,$203.08,,,,,
