Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:21 PM,Unnamed: 8
2/23/23 - 2/23/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,873.63",$8.60,$0.00,$98.86,$0.00,"$1,981.09",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,73,82,567.29,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,44,858.03,103.06,0,0.11881484897394513,,961.09
,Gift Card,22,181,0,0,0,,181
,Cash,13,122.18,0,0,0,,122.18
,Other,1,749.02,0,0,0,,749.02
,Total,80,1910.23,103.06,0,0.05733773964905253,,2013.29
,,,,,,,,
,Credit Types,,,,,,,
,Amex,6,144.17,20.68,0,0.14481792717086833,,164.85
,Discover,1,12,1.2,0,0.09999999999999999,,13.2
,Mastercard,16,313.84,42.1,0,0.13257754684301684,,355.94
,Visa,21,388.02,39.08,0,0.09892418681179597,,427.1
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,749.02,0,0,0,,749.02
,,,,,,,,
,,,,,,,Paid In Total,$32.20
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0,
,Wholesale,1,345,749.02,0,749.02,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,34,109,571,169.33,401.67,0,
,"Cookies, Bars & Tarts",18,41,166,3,163,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,6,9,140,24.66,115.34,5,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,4,5,72,0,72,0,
,Cold Drinks,6,7,33.3,0,33.3,0.36,
,Catering,,,,,,,
,Coffee Bar,12,13,54.1,0,54.1,3.24,
,Breads,35,93,648.5,370.3,278.2,0,
,No Category,0,,,,0,0,
,Total,,,2440.92,567.29,1873.63,8.60 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,81,623,2440.92,567.29,1873.63,8.6,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,3,41.5,,,,,
,Takeout,79,1832.13,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.6,143.44,,,,
,Non Taxable,78,,1730.19,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,10,,,,,
,Rebel Bread,17,43,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,301,,,,,
,Pastry Waste,1,163,,,,,
,Reward Dollars,2,13.99,,,,,
,Shift Meal,1,32.5,,,,,
,Teachers 20%,1,1,,,,,
,Team 20%,1,2.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,78,"$1,105.61",,,,,
,No Service,4,$768.02,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$24.00,1,2,1.3%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$122.18,,,,,
,Cash Adjustments,,$0.01,,,,,
,Cash before Tipouts,,$122.19,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$103.06,,,,,
,Total Cash,,$122.19,,,,,
