Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:35 PM,Unnamed: 8
3/2/23 - 3/2/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,737.23",$9.68,$0.00,$90.50,$300.00,"$2,137.41",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,100,107,747.76,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,49,1062.89,92.7,0,0.08704634020376543,,1155.59
,Gift Card,37,327.5,0,0,0,,327.5
,Cash,17,142.42,0,0,0,,142.42
,Other,1,528.04,0,0,0,,528.04
,Total,104,2060.85,92.7,0,0.048268931366474185,,2153.55
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,170.86,9.33,0,0.05504424778761062,,180.19
,Discover,2,39.07,5.18,0,0.13454545454545455,,44.25
,Mastercard,15,275.81,34.12,0,0.12457101131799928,,309.93
,Visa,27,577.15,44.07,0,0.07558528428093646,,621.22
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,528.04,0,0,0,,528.04
,,,,,,,,
,,,,,,,Paid In Total,$76.40
,,,,,,,,
,,,,,,,Deposit Sales Collected,$60.26
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,3,3,21,0,21,1.26,
,Wholesale,1,205,528.04,0,528.04,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,42,102,556,178.03,377.97,0,
,"Cookies, Bars & Tarts",11,35,127,25.23,101.77,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,5,78,16,62,3.72,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,10,10,116,14,102,0,
,Cold Drinks,4,6,33.1,0,33.1,0.84,
,Catering,,,,,,,
,Coffee Bar,11,14,63.85,0,63.85,3.86,
,Breads,52,139,962,514.5,447.5,0,
,No Category,0,,,,0,0,
,Total,,,2484.99,747.76,1737.23,9.68 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,104,519,2484.99,747.76,1737.23,9.68,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,2,53,,,,,
,Future Orders,7,160.44,,,,,
,Takeout,98,1523.79,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,9.68,160.85,,,,
,Non Taxable,98,,1576.38,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,18,,,,,
,Rebel Bread,32,86.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,0.5,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,2,390,,,,,
,Comp Check,1,59,,,,,
,Pastry Waste,1,158,,,,,
,Reward Dollars,3,29.56,,,,,
,Teachers 20%,1,1.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,105,"$1,209.19",,,,,
,No Service,2,$528.04,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$142.42,,,,,
,Cash Adjustments,,$0.37,,,,,
,Cash before Tipouts,,$142.79,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$92.70,,,,,
,Total Cash,,$142.79,,,,,
