Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:39 PM,Unnamed: 8
4/8/23 - 4/8/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,639.50",$98.07,$0.00,$310.97,$0.00,"$2,048.54",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,38,27,29,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,23,1642.49,305.97,0,0.1974242003858538,,1948.46
,Gift Card,3,42.86,5,0,0.12367054167697254,,47.86
,Cash,2,52.22,0,0,0,,52.22
,Other,,,,,,,
,Total,28,1737.57,310.97,0,0.19554909950699267,,2048.54
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,144.94,26.4,0,0.19306713470820533,,171.34
,Discover,2,58.3,8,0,0.14545454545454545,,66.3
,Mastercard,3,170.66,23.96,0,0.14881987577639752,,194.62
,Visa,16,1268.59,247.61,0,0.20684671740165572,,1516.2
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,3,7,175,0,175,10.5,
,Breads,,,,,,,
,Desserts,2,3,34,0,34,2.04,
,Grab and Go Bar,,,,,,,
,Cold Drinks,4,5,24,0,24,1.14,
,Coffee Bar,1,1,5.5,0,5.5,0.33,
,Zero Proof- Bar,,,,,,,
,Entrees,3,4,116,0,116,6.96,
,Starters,10,14,155,0,155,9.3,
,White Wine,2,2,24,0,24,1.44,
,Red Wine,4,5,77,0,77,4.62,
,Beer,13,28,175,0,175,10.5,
,Spirits,3,4,60,0,60,3.6,
,Salads,11,14,213,0,213,12.78,
,Pasta,6,10,178,0,178,10.68,
,Pizza,14,16,432,29,403,24.18,
,No Category,0,,,,0,0,
,Total,,,1668.5,29,1639.5,98.07 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,9,61,884.5,0,884.5,52.77,
,Bar,7,29,430,0,430,25.8,
,Online Ordering,3,8,161,0,161,9.66,
,No Revenue Center,7,15,193,29,164,9.84,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,22,1376.5,,,,,
,Takeout,5,263,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,98.07,1634.5,,,,
,Non Taxable,2,,5,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Shift Meal,1,29,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,7,$329.50,,,,,
,Dinner,19,"$1,310.00",,,,,
,No Service,1,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$113.00,2,4,6.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$52.22,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$52.22,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$310.97,,,,,
,Total Cash,,$52.22,,,,,
