Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:18 PM,Unnamed: 8
2/16/23 - 2/16/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,395.87",$7.87,$0.00,$121.26,$200.00,"$2,725.00",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,100,107,246,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,59,1667.55,143.86,0,0.08570492389264545,,1811.41
,Gift Card,24,192,0,0,0,,192
,Cash,21,223.61,0,0,0,,223.61
,Other,1,757.27,0,0,0,,757.27
,Total,105,2840.43,143.86,0,0.05474499775479295,,2984.29
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,18.03,2.9,0,0.16338028169014085,,20.93
,Mastercard,30,617.42,70.29,0,0.11221264367816093,,687.71
,Visa,27,1032.1,70.67,0,0.06831979891724671,,1102.77
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,757.27,0,0,0,,757.27
,,,,,,,,
,,,,,,,Paid In Total,$326.69
,,,,,,,,
,,,,,,,Deposit Sales Collected,$67.40
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,346,757.27,0,757.27,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,49,88,497,5,492,0,
,"Cookies, Bars & Tarts",25,68,265,15.13,249.87,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,5,6,94,21.9,72.1,1.8,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,9,114,0,114,0,
,Cold Drinks,3,3,12.3,0,12.3,0,
,Catering,1,40,180,0,180,0,
,Coffee Bar,21,23,107.8,6.5,101.3,6.07,
,Breads,44,103,614.5,197.47,417.03,0,
,No Category,0,,,,0,0,
,Total,,,2641.87,246,2395.87,7.87 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,106,686,2641.87,246,2395.87,7.87,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,10,194.75,,,,,
,Takeout,97,2201.12,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,7.87,131.3,,,,
,Non Taxable,103,,2264.57,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,10,,,,,
,Rebel Bread,20,56,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,130,,,,,
,Pastry Waste,1,5,,,,,
,Reward Dollars,4,40,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,105,"$1,638.60",,,,,
,No Service,2,$757.27,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$4.00,1,1,0.2%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$223.61,,,,,
,Cash Adjustments,,-$0.53,,,,,
,Cash before Tipouts,,$223.08,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$143.86,,,,,
,Total Cash,,$223.08,,,,,
