Sales Summary Export,,,,,,,Generated 5/19/23 8:29 PM,
2/2/23 - 2/2/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,844.27",$51.41,$0.00,$195.46,$420.00,"$2,511.14",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,122,123,296.48,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,82,1899.68,200.26,0,0.107600139698573,,2099.94
,Gift Card,10,110,0,0,0,,110
,Cash,29,433.68,0,0,0,,433.68
,Other,,,,,,,
,Total,121,2443.36,200.26,0,0.101595515308323,,2643.62
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,91.61,14.02,0,0.157971830985916,,105.63
,Discover,3,57.29,3.2,0,0.0571428571428572,,60.49
,Mastercard,27,542.4,72.95,0,0.138859807747216,,615.35
,Visa,45,1208.38,110.09,0,0.0924310482347509,,1318.47
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$132.48
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,29,46,356,43.2,312.8,0,
,Breakfast Pastry,60,123,636,184.4,451.6,0,
,Breakfast Sandwiches,26,31,433,29,404,24.24,
,Cakes,1,1,30,0,30,0,
,Catering,,,,,,,
,Coffee Bar,50,58,246.25,5.88,240.37,14.39,
,Cold Drinks,6,7,30.5,0,30.5,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",21,46,163,1,162,0,
,Hot Sandwiches,11,16,246,33,213,12.78,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Soup,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Salads,,,,,,,
,Toasts & Tartines,,,,,,,
,Pizza,,,,,,,
,Red Wine,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2140.75,296.48,1844.27,51.41 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,4,8,96,0,96,5.4,
,No Revenue Center,114,320,2044.75,296.48,1748.27,46.01,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,34,688.7,,,,,
,Takeout,89,1155.57,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,51.41,857.37,,,,
,Non Taxable,96,,986.9,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,10,,,,,
,Rebel Bread Club Loaf,12,31,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Hospice- 10%,1,6.2,,,,,
,Pastry Waste,1,170,,,,,
,Reward Dollars,2,20.28,,,,,
,Shift Meal,1,59,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,52,$782.50,,,,,
,Dinner,4,$77.00,,,,,
,Lunch,57,$827.55,,,,,
,No Service,10,$157.22,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$10.00,1,1,0.5%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$433.68,,,,,
,Cash Adjustments,,$0.14,,,,,
,Cash before Tipouts,,$433.82,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$200.26,,,,,
,Total Cash,,$433.82,,,,,
