Sales Summary Export,,,,,,,Generated 5/17/23 7:25 PM,
5/2/23 - 5/2/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,255.94",$8.35,$0.00,$66.95,$600.00,"$2,931.24",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,118,121,354.64,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,58,1313.49,81.35,0,0.0606040288455808,,1394.84
,Gift Card,32,380,0,0,0,,380
,Cash,25,404.91,0,0,0,,404.91
,Other,2,830.58,0,0,0,,830.58
,Total,117,2928.98,81.35,0,0.0317707662085584,,3010.33
,,,,,,,,
,Credit Types,,,,,,,
,Amex,12,247.26,19.85,0,0.0786138613861386,,267.11
,Discover,1,14,0,0,0,,14
,Mastercard,22,389.8,36.55,0,0.0890768180931956,,426.35
,Visa,23,662.43,24.95,0,0.0374906085649887,,687.38
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Toast Cash,1,5,0,0,0,,5
,Wholesale Close Out,1,825.58,0,0,0,,825.58
,,,,,,,,
,,,,,,,Paid In Total,$79.09
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,322,825.58,0,825.58,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,60,115,717,72.47,644.53,0,
,"Cookies, Bars & Tarts",11,22,92,3.39,88.61,0,
,Cakes,1,1,48,0,48,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,,,,,,,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,6,80,13,67,4.02,
,Cold Drinks,1,1,5,0,5,0,
,Catering,,,,,,,
,Coffee Bar,17,18,74.5,2.28,72.22,4.33,
,Breads,53,107,768.5,263.5,505,0,
,No Category,0,,,,0,0,
,Total,,,2610.58,354.64,2255.94,8.35 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,113,592,2610.58,354.64,2255.94,8.35,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,6,59.9,,,,,
,Takeout,115,2196.04,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.35,139.22,,,,
,Non Taxable,106,,2116.72,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,20,,,,,
,Rebel Bread,28,81.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,162,,,,,
,Pastry Waste,1,30,,,,,
,Reward Dollars,7,45.74,,,,,
,Shift Meal,1,13,,,,,
,Teachers 20%,1,1.2,,,,,
,Veterans 20%,1,1.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,118,"$1,424.78",,,,,
,No Service,3,$831.16,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$46.00,3,6,2.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$404.91,,,,,
,Cash Adjustments,,$0.34,,,,,
,Cash before Tipouts,,$405.25,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$81.35,,,,,
,Total Cash,,$405.25,,,,,
