Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:17 PM,Unnamed: 8
2/15/23 - 2/15/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,353.00",$78.84,$0.00,$239.15,$40.00,"$1,710.99",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,41,28,48,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,25,1285.89,239.15,0,0.19658857377722977,,1525.04
,Gift Card,3,79,0,0,0,,79
,Cash,3,106.95,0,0,0,,106.95
,Other,,,,,,,
,Total,31,1471.84,239.15,0,0.18511781279995046,,1710.99
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,183.38,29.6,0,0.17109826589595376,,212.98
,Mastercard,9,374.29,58.66,0,0.16454417952314165,,432.95
,Visa,13,728.22,150.89,0,0.21963609898107714,,879.11
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,5,5,44,5,39,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,3,3,13,4,9,0.54,
,Coffee Bar,,,,,,,
,Zero Proof- Bar,1,2,18,0,18,1.08,
,Entrees,3,3,87,0,87,5.22,
,Starters,5,14,148,0,148,8.88,
,White Wine,6,8,121,0,121,7.26,
,Red Wine,4,6,101,0,101,6.06,
,Beer,6,9,52,0,52,3.12,
,Spirits,3,3,45,0,45,2.7,
,Salads,8,10,147,14,133,7.98,
,Pasta,9,12,273,0,273,16.38,
,Pizza,12,13,340,25,315,18.9,
,No Category,0,,,,0,0,
,Total,,,1401,48,1353,78.84 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,9,44,671,0,671,40.26,
,Bar,4,14,215,0,215,12.9,
,Online Ordering,5,17,289,0,289,17.34,
,No Revenue Center,9,14,226,48,178,8.34,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,22,1009,,,,,
,Takeout,4,260,,,,,
,Take Out,2,84,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,78.84,1314,,,,
,Non Taxable,6,,39,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,2,5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Shift Meal,1,43,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,5,$228.00,,,,,
,Dinner,23,"$1,125.00",,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$12.00,1,1,0.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$106.95,,,,,
,Cash Adjustments,,$7.91,,,,,
,Cash before Tipouts,,$114.86,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$239.15,,,,,
,Total Cash,,$114.86,,,,,
