Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 12:28 AM,Unnamed: 8
3/27/23 - 3/27/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,570.26",$36.71,$0.00,$117.08,$0.00,"$1,724.05",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,90,91,176.49,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,50,1118.67,117.08,0,0.10547747747747747,-19.72,1216.03
,Gift Card,16,137.5,0,0,0,,137.5
,Cash,26,350.8,0,0,0,,350.8
,Other,,,,,,,
,Total,92,1606.97,117.08,0,0.09394583751253761,-19.72,1704.33
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,160.66,21.19,0,0.13644558918222793,,181.85
,Discover,4,101.25,3.5,0,0.03482587064676617,,104.75
,Mastercard,22,419.83,31.97,0,0.07669425452800767,,451.8
,Visa,19,436.93,60.42,0,0.13815022293357723,-19.72,477.63
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,-$19.72
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,31,53,316.5,53.9,262.6,0,
,Breakfast Pastry,46,90,566,96.14,462.86,0,
,Breakfast Sandwiches,12,15,209,19.42,189.58,11.37,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,29,38,150.95,1.03,137.92,8.27,
,Cold Drinks,7,7,34.3,0,34.3,1.77,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",21,51,234,6,228,0,
,Hot Sandwiches,13,16,250,0,250,15,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,1,1,5,0,5,0.3,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,1765.75,176.49,1570.26,36.71 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,2,5,46,0,46,1.8,
,No Revenue Center,89,266,1719.75,176.49,1524.26,35.63,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,27,570.5,,,,,
,Takeout,64,999.76,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,36.71,611.8,,,,
,Non Taxable,78,,965.46,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,12,,,,,
,Bring Your Own Cup,1,0.15,,,,,
,Rebel Bread,9,23.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,1,64,,,,,
,Reward Dollars,4,41.84,,,,,
,Shift Meal,1,35,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,19,$431.90,,,,,
,Dinner,8,$74.50,,,,,
,Lunch,60,"$1,026.86",,,,,
,No Service,4,$37.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$10.00,2,2,0.6%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$350.80,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$350.80,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$117.08,,,,,
,Total Cash,,$350.80,,,,,
