Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:17 PM,Unnamed: 8
2/14/23 - 2/14/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,102.45",$63.60,$0.00,$175.69,$0.00,"$1,341.74",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,37,20,112,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,14,882.21,175.69,0,0.21054586853616153,,1057.9
,Gift Card,1,4,0,0,0,,4
,Cash,3,279.84,0,0,0,,279.84
,Other,,,,,,,
,Total,18,1166.05,175.69,0,0.2095414157075556,,1341.74
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,68.94,10.1,0,0.15303030303030302,,79.04
,Discover,1,102.82,25,0,0.25773195876288657,,127.82
,Mastercard,3,145.3,28.4,0,0.20654545454545453,,173.7
,Visa,7,565.15,112.19,0,0.21011330648937165,,677.34
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,5,11,46.5,4,42.5,0,
,Desserts,3,5,58,24,34,2.04,
,Grab and Go Bar,,,,,,,
,Cold Drinks,3,5,22,0,22,1.32,
,Coffee Bar,1,1,5.95,0,5.95,0.36,
,Zero Proof- Bar,,,,,,,
,Entrees,1,1,29,0,29,1.74,
,Starters,8,18,177,0,177,10.62,
,White Wine,3,5,81,36,45,2.7,
,Red Wine,4,4,92,0,92,5.52,
,Beer,6,10,58,0,58,3.48,
,Spirits,4,5,78,0,78,4.68,
,Salads,8,9,131,0,131,7.86,
,Pasta,5,7,146,19,127,7.62,
,Pizza,9,10,290,29,261,15.66,
,No Category,0,,,,0,0,
,Total,,,1214.45,112,1102.45,63.60 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,8,48,664.95,12,652.95,39.18,
,Bar,4,25,395,12,383,22.98,
,Online Ordering,,,,,,,
,No Revenue Center,8,18,154.5,88,66.5,1.44,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,20,1102.45,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,63.6,1059.95,,,,
,Non Taxable,9,,42.5,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,2,4,,,,,
,Comp Item,2,24,,,,,
,Wine Waste,2,36,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Shift Meal,1,48,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,0,$0.00,,,,,
,Dinner,0,$0.00,,,,,
,No Service,20,"$1,102.45",,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$29.00,1,1,2.6%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$279.84,,,,,
,Cash Adjustments,,$11.52,,,,,
,Cash before Tipouts,,$291.36,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$175.69,,,,,
,Total Cash,,$291.36,,,,,
