Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:17 PM,Unnamed: 8
2/14/23 - 2/14/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,776.72",$13.40,$0.00,$132.09,$255.00,"$3,177.21",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,145,150,325.58,$0.83,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,77,1450.54,129.89,0,0.08837677668687445,-36,1544.43
,Gift Card,29,299.34,0,0,0,,299.34
,Cash,38,407.93,0,0,0,,407.93
,Other,1,850.85,0,0,0,,850.85
,Total,145,3008.66,129.89,0,0.04960663000305529,-36,3102.55
,,,,,,,,
,Credit Types,,,,,,,
,Amex,9,259.51,19.52,0,0.07529411764705882,,279.03
,Discover,2,33,4.4,0,0.12941176470588237,,37.4
,Mastercard,18,331.37,25.46,0,0.07556465734722347,-36,320.83
,Visa,48,826.66,80.51,0,0.09589661127985231,,907.17
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,850.85,0,0,0,,850.85
,,,,,,,,
,,,,,,,Paid In Total,$41.40
,,,,,,,,
,,,,,,,Deposit Sales Collected,$116.06
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,2,2,14,0,14,0,
,Wholesale,1,353,850.85,0,850.85,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,52,91,517,29,488,0,
,"Cookies, Bars & Tarts",43,127,492,9.17,482.83,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,8,10,144,5.72,138.28,7.34,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,14,14,177,0,177,0,
,Cold Drinks,8,10,46.8,4.1,42.7,0.87,
,Catering,,,,,,,
,Coffee Bar,17,21,87.15,0.42,86.73,5.19,
,Breads,59,120,809.5,277.17,532.33,0,
,No Category,0,,,,0,0,
,Total,,,3138.3,325.58,2776.72,13.40 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,148,748,3138.3,325.58,2776.72,13.4,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,17,339.54,,,,,
,Takeout,133,2437.18,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,13.4,223.51,,,,
,Non Taxable,143,,2589.21,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,24,,,,,
,Comp Item,1,10,,,,,
,Rebel Bread,25,73.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,2,1.42,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,2,148,,,,,
,Pastry Waste,1,23,,,,,
,Reward Dollars,3,22.36,,,,,
,Shift Meal,1,17.1,,,,,
,Team 20%,1,1.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,147,"$1,925.87",,,,,
,No Service,3,$850.85,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$44.00,4,6,1.6%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$407.93,,,,,
,Cash Adjustments,,$3.33,,,,,
,Cash before Tipouts,,$411.26,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$129.89,,,,,
,Total Cash,,$411.26,,,,,
