Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:16 PM,Unnamed: 8
2/11/23 - 2/11/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,587.60",$61.38,$0.00,$295.39,$335.00,"$3,279.37",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,142,144,626.35,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,95,2328.57,285.69,0,0.12428761604788961,,2614.26
,Gift Card,20,174.5,0,0,0,,174.5
,Cash,30,418.11,0,0,0,,418.11
,Other,,,,,,,
,Total,145,2921.18,285.69,0,0.11557272598555797,,3206.87
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,194.15,32.54,0,0.17253446447507953,,226.69
,Discover,4,94.92,9.35,0,0.10053763440860215,,104.27
,Mastercard,41,972.53,104.82,0,0.10827841249509328,,1077.35
,Visa,42,1066.97,138.98,0,0.1324931360585723,,1205.95
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$64.80
,,,,,,,,
,,,,,,,Deposit Sales Collected,$137.30
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,51,84,478.5,79.03,399.47,0,
,Breakfast Pastry,74,250,1324,452.13,871.87,0,
,Breakfast Sandwiches,22,31,441,64.8,376.2,22.57,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,48,58,238.45,11.12,227.33,13.61,
,Cold Drinks,10,12,50,0.82,49.18,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",35,62,262,18.45,243.55,0,
,Hot Sandwiches,20,28,420,0,420,25.2,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,3213.95,626.35,2587.6,61.38 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,7,28,214,0,214,5.16,
,No Revenue Center,132,497,2999.95,626.35,2373.6,56.22,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,46,956.3,,,,,
,Takeout,98,1631.3,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,61.38,1023.53,,,,
,Non Taxable,118,,1564.07,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,18,,,,,
,Rebel Bread,16,43.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,2,448,,,,,
,Reward Dollars,4,42.13,,,,,
,Shift Meal,1,65,,,,,
,Team 20%,2,9.72,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,45,$870.57,,,,,
,Dinner,1,$6.00,,,,,
,Lunch,91,"$1,602.53",,,,,
,No Service,7,$108.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$29.00,3,4,1.1%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$418.11,,,,,
,Cash Adjustments,,$38.16,,,,,
,Cash before Tipouts,,$456.27,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$285.69,,,,,
,Total Cash,,$456.27,,,,,
