Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:30 PM,Unnamed: 8
2/25/23 - 2/25/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,601.90",$69.95,$0.00,$294.98,$100.00,"$3,066.83",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,145,147,684.05,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,102,2294.79,293.48,0,0.13064226064350706,,2588.27
,Gift Card,25,226.84,0,0,0,,226.84
,Cash,20,200.22,0,0,0,,200.22
,Other,,,,,,,
,Total,147,2721.85,293.48,0,0.1187024753276169,,3015.33
,,,,,,,,
,Credit Types,,,,,,,
,Amex,14,351.21,31.28,0,0.08973034997131382,,382.49
,Discover,4,76.11,14.15,0,0.1819935691318328,,90.26
,Mastercard,30,725.93,108.37,0,0.15531350770333213,,834.3
,Visa,54,1141.54,139.68,0,0.12445426519592995,,1281.22
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$51.50
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,57,76,592.5,85.13,507.37,0,
,Breakfast Pastry,75,238,1240,506.31,733.69,0,
,Breakfast Sandwiches,21,33,466,32,434,26.04,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,50,68,322.85,5.06,317.79,19.07,
,Cold Drinks,11,12,54.6,5.47,49.13,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",29,43,164,18.08,145.92,0,
,Hot Sandwiches,20,29,446,32,414,24.84,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,3285.95,684.05,2601.9,69.95 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,5,11,107.5,0,107.5,4.59,
,No Revenue Center,141,488,3178.45,684.05,2494.4,65.36,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,43,1093.35,,,,,
,Future Order,1,40,,,,,
,Takeout,103,1468.55,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,69.95,1165.79,,,,
,Non Taxable,121,,1436.11,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,6,12,,,,,
,Rebel Bread,23,60,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,2,479,,,,,
,Reward Dollars,2,15.15,,,,,
,Shift Meal,1,114.1,,,,,
,Team 20%,1,3.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,56,$894.65,,,,,
,Dinner,7,$53.50,,,,,
,Late Night,1,$40.00,,,,,
,Lunch,76,"$1,483.30",,,,,
,No Service,7,$130.45,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$52.50,3,6,2.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$200.22,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$200.22,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$293.48,,,,,
,Total Cash,,$200.22,,,,,
