Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:37 PM,Unnamed: 8
4/3/23 - 4/3/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$677.58,$39.58,$0.00,$126.77,$0.00,$843.93,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,24,17,88.42,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,14,670.54,126.77,0,0.1897754491017964,,797.31
,Gift Card,1,9,0,0,0,,9
,Cash,2,37.62,0,0,0,,37.62
,Other,,,,,,,
,Total,17,717.16,126.77,0,0.18725258493353028,,843.93
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,230.02,46.55,0,0.21451612903225806,,276.57
,Mastercard,5,189.3,39.24,0,0.18336448598130842,,228.54
,Visa,6,251.22,40.98,0,0.17291139240506329,,292.2
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,5,9,265,0,265,15.9,
,Breads,2,12,18,0,18,0,
,Desserts,,,,,,,
,Grab and Go Bar,,,,,,,
,Cold Drinks,,,,,,,
,Coffee Bar,,,,,,,
,Zero Proof- Bar,3,3,39,13,26,1.56,
,Entrees,,,,,,,
,Starters,4,6,65,30,35,2.1,
,White Wine,3,6,72,0,72,4.32,
,Red Wine,3,3,44,0,44,2.64,
,Beer,5,10,58,10,48,2.88,
,Spirits,1,1,12,0,12,0.72,
,Salads,1,1,14,11.53,2.47,0.15,
,Pasta,1,1,22,0,22,1.32,
,Pizza,5,5,157,23.89,133.11,7.99,
,No Category,0,,,,0,0,
,Total,,,766,88.42,677.58,39.58 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,6,25,423,53,370,22.2,
,Bar,5,14,169,0,169,10.14,
,Online Ordering,2,3,86,0,86,5.16,
,No Revenue Center,4,15,88,35.42,52.58,2.08,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,14,584,,,,,
,Takeout,3,93.58,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,39.58,659.58,,,,
,Non Taxable,3,,18,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Comp Check,1,53,,,,,
,Reward Dollars,1,35.42,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,4,$60.00,,,,,
,Dinner,13,$617.58,,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$37.62,,,,,
,Cash Adjustments,,$1.08,,,,,
,Cash before Tipouts,,$38.70,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$126.77,,,,,
,Total Cash,,$38.70,,,,,
