Sales Summary Export,,,,,,,Generated 5/19/23 6:38 PM,
1/3/23 - 1/3/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,794.87",$10.29,$0.00,$117.71,$890.00,"$3,812.87",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,121,125,424.81,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,55,1672.8,121.23,0,0.0704944438306459,,1794.03
,Gift Card,42,370.25,0,0,0,,370.25
,Cash,27,533.88,0,0,0,,533.88
,Other,1,1163.23,0,0,0,,1163.23
,Total,125,3740.16,121.23,0,0.0372649614685893,,3861.39
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,212.06,12.2,0,0.0531590413943355,,224.26
,Mastercard,16,449.57,46.14,0,0.100522875816993,,495.71
,Visa,31,1011.17,62.89,0,0.0609866079653999,,1074.06
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,1163.23,0,0,0,,1163.23
,,,,,,,,
,,,,,,,Paid In Total,$82.00
,,,,,,,,
,,,,,,,Deposit Sales Collected,$33.48
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0.42,
,Wholesale,1,412,1163.23,0,1163.23,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,43,103,554,189.36,364.64,0,
,"Cookies, Bars & Tarts",18,37,155,31.88,123.12,0,
,Cakes,1,1,36,0,36,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,7,9,140,25.24,114.76,6.88,
,Cold Sandwiches,4,4,54,14,40,0,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,13,17,221,2.6,218.4,0,
,Cold Drinks,1,1,7,0,7,0.42,
,Catering,,,,,,,
,Coffee Bar,10,11,46.45,3.5,42.95,2.57,
,Breads,67,132,836,158.23,677.77,0,
,No Category,0,,,,0,0,
,Total,,,3219.68,424.81,2794.87,10.29 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,118,728,3219.68,424.81,2794.87,10.29,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,1,5.71,,,,,
,Takeout,124,2789.16,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,10.29,171.71,,,,
,Non Taxable,116,,2623.16,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,14,34,,,,,
,Rebel Bread,38,106.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,20% - Teachers,1,5.6,,,,,
,Birthday Rewards,1,5,,,,,
,Pastry Waste,1,183,,,,,
,Reward Dollars,7,69.31,,,,,
,Shift Meal,2,19,,,,,
,Team 20%,1,2.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,123,"$1,631.64",,,,,
,No Service,2,"$1,163.23",,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$15.00,1,2,0.5%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$533.88,,,,,
,Cash Adjustments,,-$2.03,,,,,
,Cash before Tipouts,,$531.85,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$121.23,,,,,
,Total Cash,,$531.85,,,,,
