Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:36 PM,Unnamed: 8
3/4/23 - 3/4/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,905.05",$78.09,$0.00,$336.41,$240.00,"$3,559.55",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,153,153,479,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,114,2748.97,325.56,0,0.1200725835005311,,3074.53
,Gift Card,18,136.92,0,0,0,,136.92
,Cash,22,268.25,0,0,0,,268.25
,Other,,,,,,,
,Total,154,3154.14,325.56,0,0.1143298625133887,,3479.7
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,87.79,10.8,0,0.11134020618556702,,98.59
,Mastercard,40,1030.16,99.58,0,0.09837004840462314,,1129.74
,Visa,67,1631.02,215.18,0,0.13431456999113642,,1846.2
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$79.85
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,45,70,440,70.2,369.8,0,
,Breakfast Pastry,74,222,1195,357.53,837.47,0,
,Breakfast Sandwiches,37,47,675,27.81,647.19,38.83,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,40,55,255.65,2.16,253.49,14.42,
,Cold Drinks,23,28,126.4,4.1,122.3,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",39,68,262,1.2,260.8,0,
,Hot Sandwiches,20,28,430,16,414,24.84,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,3384.05,479,2905.05,78.09 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,8,34,231.5,17.43,214.07,4.17,
,No Revenue Center,144,484,3152.55,461.57,2690.98,73.92,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,50,1283.18,,,,,
,Takeout,103,1621.87,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,78.09,1301.68,,,,
,Non Taxable,130,,1603.37,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,8,18,,,,,
,Big Mistake Discound,1,6,,,,,
,Rebel Bread,14,38.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Pastry Waste,1,328,,,,,
,Reward Dollars,4,32.2,,,,,
,Shift Meal,1,48.1,,,,,
,Veteran 20%,1,3.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,54,"$1,247.55",,,,,
,Dinner,8,$81.00,,,,,
,Lunch,86,"$1,431.50",,,,,
,No Service,5,$145.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$24.00,2,3,0.8%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$268.25,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$268.25,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$325.56,,,,,
,Total Cash,,$268.25,,,,,
