Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:39 PM,Unnamed: 8
4/7/23 - 4/7/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,050.82",$47.22,$0.00,$218.33,$130.00,"$2,446.37",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,121,123,398.38,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,71,1741.59,218.33,0,0.1258676351896691,,1959.92
,Gift Card,19,164.5,0,0,0,,164.5
,Cash,26,321.95,0,0,0,,321.95
,Other,,,,,,,
,Total,116,2228.04,218.33,0,0.11496498341319573,,2446.37
,,,,,,,,
,Credit Types,,,,,,,
,Amex,12,460.77,40.36,0,0.0892920353982301,,501.13
,Mastercard,22,501.29,56.3,0,0.11423353961651617,,557.59
,Visa,37,779.53,121.67,0,0.15406141183918962,,901.2
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,42,85,465,103.06,361.94,0,
,Breakfast Pastry,56,123,778,215.98,562.02,0,
,Breakfast Sandwiches,16,22,311,18.93,292.07,17.52,
,Cakes,2,2,96,0,96,0,
,Catering,,,,,,,
,Coffee Bar,41,57,250.5,10.21,240.29,14.41,
,Cold Drinks,11,14,67.7,14.1,53.6,2.88,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",29,45,243,4.9,238.1,0,
,Hot Sandwiches,12,14,214,30,184,11.04,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,4,4,24,1.2,22.8,1.37,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2449.2,398.38,2050.82,47.22 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,2,8,63,0,63,1.92,
,No Revenue Center,120,358,2386.2,398.38,1987.82,45.3,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,25,518.9,,,,,
,Future Order,3,111,,,,,
,Takeout,95,1420.92,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,47.22,786.76,,,,
,Non Taxable,104,,1264.06,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,16,,,,,
,Rebel Bread,15,39.5,,,,,
,Team Dining - Off Shift,1,1.2,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,30,,,,,
,Comp Check,1,4,,,,,
,Pastry Waste,1,170,,,,,
,Reward Dollars,7,57.98,,,,,
,Shift Meal,2,71.1,,,,,
,Teachers 20%,1,3.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,121,"$2,020.02",,,,,
,No Service,2,$30.80,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$19.00,2,3,0.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$321.95,,,,,
,Cash Adjustments,,$17.22,,,,,
,Cash before Tipouts,,$339.17,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$218.33,,,,,
,Total Cash,,$339.17,,,,,
