Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:19 PM,Unnamed: 8
2/18/23 - 2/18/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,660.20",$98.57,$0.00,$268.13,$0.00,"$2,026.90",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,31,30,34.8,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,25,1628.31,268.13,0,0.17243086816720257,,1896.44
,Gift Card,1,7.5,0,0,0,,7.5
,Cash,3,122.96,0,0,0,,122.96
,Other,,,,,,,
,Total,29,1758.77,268.13,0,0.17160319999999998,,2026.9
,,,,,,,,
,Credit Types,,,,,,,
,Amex,6,524.39,108.22,0,0.21303149606299213,,632.61
,Mastercard,6,311.04,45.9,0,0.15612244897959182,,356.94
,Visa,13,792.88,114.01,0,0.15140770252324037,,906.89
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,2,2,20,2.5,17.5,0,
,Desserts,4,6,72,1.48,70.52,4.23,
,Grab and Go Bar,,,,,,,
,Cold Drinks,1,1,4,0,4,0.24,
,Coffee Bar,1,2,7,0,7,0.42,
,Zero Proof- Bar,1,1,13,0,13,0.78,
,Entrees,3,3,87,3.57,83.43,5.01,
,Starters,11,13,156,1.85,154.15,9.25,
,White Wine,,,,,,,
,Red Wine,9,11,225,0,225,13.5,
,Beer,8,12,72,0,72,4.32,
,Spirits,7,14,221,4.68,216.32,12.98,
,Salads,10,10,147,15.72,131.28,7.88,
,Pasta,7,7,128,0,128,7.68,
,Pizza,18,19,543,5,538,32.28,
,No Category,0,,,,0,0,
,Total,,,1695,34.8,1660.2,98.57 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,14,58,982,13.3,968.7,58.13,
,Bar,6,25,435,0,435,26.1,
,Online Ordering,1,5,80,0,80,4.8,
,No Revenue Center,9,13,198,21.5,176.5,9.54,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,27,1522.2,,,,,
,Takeout,1,80,,,,,
,Take Out,2,58,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,98.57,1642.7,,,,
,Non Taxable,3,,17.5,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,1,13.3,,,,,
,Shift Meal,1,14,,,,,
,Team 20%,1,5,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,3,$113.00,,,,,
,Dinner,24,"$1,523.20",,,,,
,No Service,3,$24.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$32.00,1,2,1.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$122.96,,,,,
,Cash Adjustments,,$0.34,,,,,
,Cash before Tipouts,,$123.30,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$268.13,,,,,
,Total Cash,,$123.30,,,,,
