Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:37 PM,Unnamed: 8
4/2/23 - 4/2/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,981.52",$12.60,$0.00,$108.77,$400.00,"$2,502.89",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,79,87,611.33,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,49,1448.65,113.41,0,0.07690116968977792,,1562.06
,Gift Card,18,192,0,0,0,,192
,Cash,18,319.51,0,0,0,,319.51
,Other,1,454.5,0,0,0,,454.5
,Total,86,2414.66,113.41,0,0.05346375957572186,,2528.07
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,110.38,11.93,0,0.10944954128440366,,122.31
,Discover,2,15,1,0,0.05,,16
,Mastercard,13,410.98,19.28,0,0.046581299830877027,,430.26
,Visa,30,912.29,81.2,0,0.08713848795406987,,993.49
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,454.5,0,0,0,,454.5
,,,,,,,,
,,,,,,,Paid In Total,$25.18
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0.42,
,Wholesale,1,98,454.5,0,454.5,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,45,132,827,161.48,665.52,0,
,"Cookies, Bars & Tarts",13,33,193,12,181,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,4,62,30,32,1.92,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,9,118,31.03,86.97,0,
,Cold Drinks,8,9,44.2,0,44.2,1.76,
,Catering,,,,,,,
,Coffee Bar,19,27,141.65,0,141.65,8.5,
,Breads,40,95,745.5,376.82,368.68,0,
,No Category,0,,,,0,0,
,Total,,,2592.85,611.33,1981.52,12.60 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,84,408,2592.85,611.33,1981.52,12.6,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,9,158.87,,,,,
,Takeout,78,1822.65,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,12.6,209.85,,,,
,Non Taxable,81,,1771.67,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,10,,,,,
,Rebel Bread,16,45,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,289,,,,,
,Pastry Waste,1,142,,,,,
,Reward Dollars,3,22.33,,,,,
,Shift Meal,1,98,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,83,"$1,495.52",,,,,
,No Service,4,$486.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$34.00,1,5,1.7%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$319.51,,,,,
,Cash Adjustments,,-$0.26,,,,,
,Cash before Tipouts,,$319.25,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$113.41,,,,,
,Total Cash,,$319.25,,,,,
