Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 12:30 AM,Unnamed: 8
3/30/23 - 3/30/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,461.51",$15.46,$0.00,$135.30,$50.00,"$2,662.27",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,84,90,659.42,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,47,1217.08,134.4,0,0.10920170627666058,,1351.48
,Gift Card,22,186,0,0,0,,186
,Cash,16,288.56,0,0,0,,288.56
,Other,1,699.33,0,0,0,,699.33
,Total,86,2390.97,134.4,0,0.06345369391146699,,2525.37
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,274.28,26.65,0,0.09905222077680728,,300.93
,Mastercard,7,178.14,20.2,0,0.1038560411311054,,198.34
,Visa,35,764.66,87.55,0,0.11411626694473409,,852.21
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,699.33,0,0,0,,699.33
,,,,,,,,
,,,,,,,Paid In Total,$26.10
,,,,,,,,
,,,,,,,Deposit Sales Collected,$163.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,317,699.33,0,699.33,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,40,123,820,178.01,641.99,0,
,"Cookies, Bars & Tarts",21,51,276,17.8,258.2,0,
,Cakes,1,1,40,0,40,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,7,10,152,44,108,6.48,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,9,13,185.5,0,185.5,0,
,Cold Drinks,7,14,72.4,20.1,52.3,3.15,
,Catering,,,,,,,
,Coffee Bar,14,19,97.2,0,97.2,5.83,
,Breads,38,99,758.5,399.51,358.99,0,
,No Category,1,1,20,0,20,0,
,Total,,,3120.93,659.42,2461.51,15.46 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,89,648,3120.93,659.42,2461.51,15.46,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,2,127.05,,,,,
,Future Orders,6,232,,,,,
,Takeout,82,2102.46,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,15.46,257.5,,,,
,Non Taxable,86,,2204.01,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,10,,,,,
,Rebel Bread,20,52,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,13,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,315,,,,,
,Pastry Waste,1,141,,,,,
,Reward Dollars,3,28.22,,,,,
,Shift Meal,1,89.6,,,,,
,Team 20%,2,5.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,88,"$1,762.18",,,,,
,No Service,2,$699.33,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$14.00,1,1,0.6%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$288.56,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$288.56,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$134.40,,,,,
,Total Cash,,$288.56,,,,,
