Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:38 PM,Unnamed: 8
4/5/23 - 4/5/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$738.50,$40.65,$0.00,$129.39,$0.00,$908.54,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,26,25,38,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,16,717.55,129.39,0,0.19098154981549814,,846.94
,Gift Card,2,15,0,0,0,,15
,Cash,6,46.6,0,0,0,,46.6
,Other,,,,,,,
,Total,24,779.15,129.39,0,0.18684476534296027,,908.54
,,,,,,,,
,Credit Types,,,,,,,
,Amex,1,20.14,3.8,0,0.19999999999999998,,23.94
,Mastercard,4,200.34,39.02,0,0.20645502645502647,,239.36
,Visa,11,497.07,86.57,0,0.18438764643237485,,583.64
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,1,1,25,0,25,1.5,
,Breads,7,10,66,5,61,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,3,5,24,0,24,1.44,
,Coffee Bar,2,2,10.5,0,10.5,0.63,
,Zero Proof- Bar,1,1,5,0,5,0.3,
,Entrees,1,1,29,0,29,1.74,
,Starters,6,10,77,0,77,4.62,
,White Wine,2,4,48,0,48,2.88,
,Red Wine,,,,,,,
,Beer,5,7,41,0,41,2.46,
,Spirits,2,3,45,0,45,2.7,
,Salads,1,2,35,0,35,2.1,
,Pasta,4,6,104,0,104,6.24,
,Pizza,8,9,255,33,222,13.32,
,No Category,0,,,,0,0,
,Total,,,776.5,38,738.5,40.65 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,7,25,332.5,0,332.5,19.95,
,Bar,4,16,198,0,198,11.88,
,Online Ordering,2,6,108,0,108,6.48,
,No Revenue Center,12,15,138,38,100,2.34,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,21,605.5,,,,,
,Takeout,4,133,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,40.65,677.5,,,,
,Non Taxable,8,,61,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Comp Item,1,33,,,,,
,Rebel Bread,2,5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,6,$139.50,,,,,
,Dinner,19,$599.00,,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$46.60,,,,,
,Cash Adjustments,,-$3.16,,,,,
,Cash before Tipouts,,$43.44,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$129.39,,,,,
,Total Cash,,$43.44,,,,,
