Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 12:29 AM,Unnamed: 8
3/30/23 - 3/30/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,431.10",$82.63,$0.00,$276.24,$0.00,"$1,789.97",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,29,29,90.4,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,23,1473.55,274.44,0,0.19722601509162774,,1747.99
,Gift Card,4,30,1.8,0,0.060000000000000005,,31.8
,Cash,1,10.18,0,0,0,,10.18
,Other,,,,,,,
,Total,28,1513.73,276.24,0,0.19432993316918748,,1789.97
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,281.36,56.15,0,0.21109022556390977,,337.51
,Discover,1,83.74,15.8,0,0.2,,99.54
,Mastercard,5,415.75,79.05,0,0.2014012738853503,,494.8
,Visa,14,692.7,123.44,0,0.18874617737003058,,816.14
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,3,6,150,0,150,9,
,Breads,6,6,59,10,49,0,
,Desserts,2,2,22,0,22,1.32,
,Grab and Go Bar,,,,,,,
,Cold Drinks,4,7,34,0,34,1.74,
,Coffee Bar,,,,,,,
,Zero Proof- Bar,2,2,18,5,13,0.78,
,Entrees,4,4,116,0,116,6.96,
,Starters,5,7,84,0,84,5.04,
,White Wine,2,3,36,0,36,2.16,
,Red Wine,4,5,95,0,95,5.7,
,Beer,9,21,135,0,135,8.1,
,Spirits,4,6,87,2.4,84.6,5.08,
,Salads,4,6,84,0,84,5.04,
,Pasta,6,7,119,15,104,6.24,
,Pizza,12,17,482.5,58,424.5,25.47,
,No Category,0,,,,0,0,
,Total,,,1521.5,90.4,1431.1,82.63 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,7,48,721.5,0,721.5,42.99,
,Bar,8,30,471,0,471,28.26,
,Online Ordering,2,3,77,0,77,4.62,
,No Revenue Center,12,18,252,90.4,161.6,6.76,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,23,1260.1,,,,,
,Takeout,2,77,,,,,
,Take Out,4,94,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,82.63,1377.1,,,,
,Non Taxable,8,,54,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Comp Item,4,78,,,,,
,Rebel Bread,4,10,,,,,
,Team Dine-In 20%,1,2.4,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,9,$164.50,,,,,
,Dinner,18,"$1,223.00",,,,,
,No Service,2,$43.60,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$29.00,1,2,2.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$10.18,,,,,
,Cash Adjustments,,$0.17,,,,,
,Cash before Tipouts,,$10.35,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$276.24,,,,,
,Total Cash,,$10.35,,,,,
