Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 12:27 AM,Unnamed: 8
3/24/23 - 3/24/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,798.66",$37.12,$0.00,$197.38,$185.00,"$2,218.16",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,102,106,290.69,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,60,1522.57,189.28,0,0.12559886398322517,,1711.85
,Gift Card,18,123.5,0,0,0,,123.5
,Cash,24,328.37,0,0,0,,328.37
,Other,,,,,,,
,Total,102,1974.44,189.28,0,0.11597683894488527,,2163.72
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,171.6,10.75,0,0.061615177394394455,,182.35
,Discover,2,39.95,7.9,0,0.2,,47.85
,Mastercard,22,502.73,73.93,0,0.15076985826450495,,576.66
,Visa,32,808.29,96.7,0,0.12046841908558614,,904.99
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$54.44
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,34,57,369,95.18,273.82,0,
,Breakfast Pastry,56,120,757,105.48,651.52,0,
,Breakfast Sandwiches,12,20,289,43,246,14.76,
,Cakes,1,1,48,0,48,0,
,Catering,,,,,,,
,Coffee Bar,28,41,205.75,0,205.75,11.99,
,Cold Drinks,7,10,44.6,4.1,40.5,1.85,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",21,45,217,25.93,191.07,0,
,Hot Sandwiches,7,10,159,17,142,8.52,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2089.35,290.69,1798.66,37.12 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,6,25,232.75,7.66,225.09,9.28,
,No Revenue Center,97,279,1856.6,283.03,1573.57,27.84,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,16,344.4,,,,,
,Takeout,90,1454.26,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,37.12,618.25,,,,
,Non Taxable,92,,1180.41,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,3,8,,,,,
,Rebel Bread,14,38.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,1,0.7,,,,,
,Birthday Rewards,2,10,,,,,
,Pastry Waste,1,51,,,,,
,Reward Dollars,3,30.79,,,,,
,Shift Meal,3,149.1,,,,,
,Teachers 20%,1,2.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,40,$801.66,,,,,
,Dinner,8,$78.00,,,,,
,Lunch,52,$819.10,,,,,
,No Service,6,$99.90,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$328.37,,,,,
,Cash Adjustments,,-$0.19,,,,,
,Cash before Tipouts,,$328.18,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$189.28,,,,,
,Total Cash,,$328.18,,,,,
