Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:31 PM,Unnamed: 8
2/27/23 - 2/27/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$532.00,$31.68,$0.00,$79.55,$0.00,$643.23,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,14,14,4,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,11,548.02,79.55,0,0.15386847195357833,,627.57
,Gift Card,1,4,0,0,0,,4
,Cash,2,11.66,0,0,0,,11.66
,Other,,,,,,,
,Total,14,563.68,79.55,0,0.15268714011516316,,643.23
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,327.54,39.68,0,0.12841423948220065,,367.22
,Mastercard,4,166.42,29.75,0,0.18949044585987262,,196.17
,Visa,2,54.06,10.12,0,0.1984313725490196,,64.18
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,3,5,125,0,125,7.5,
,Breads,1,2,8,4,4,0,
,Desserts,2,2,22,0,22,1.32,
,Grab and Go Bar,,,,,,,
,Cold Drinks,1,1,4,0,4,0.24,
,Coffee Bar,,,,,,,
,Zero Proof- Bar,1,1,13,0,13,0.78,
,Entrees,,,,,,,
,Starters,1,2,33,0,33,1.98,
,White Wine,2,3,36,0,36,2.16,
,Red Wine,2,2,41,0,41,2.46,
,Beer,5,5,27,0,27,1.62,
,Spirits,,,,,,,
,Salads,4,4,63,0,63,3.78,
,Pasta,,,,,,,
,Pizza,5,6,164,0,164,9.84,
,No Category,0,,,,0,0,
,Total,,,536,4,532,31.68 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,7,17,273,0,273,16.38,
,Bar,1,5,67,0,67,4.02,
,Online Ordering,2,4,104,0,104,6.24,
,No Revenue Center,4,7,92,4,88,5.04,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,11,383,,,,,
,Takeout,2,104,,,,,
,Take Out,1,45,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,31.68,528,,,,
,Non Taxable,1,,4,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,2,4,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,2,$49.00,,,,,
,Dinner,10,$473.00,,,,,
,No Service,2,$10.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$11.66,,,,,
,Cash Adjustments,,-$5.22,,,,,
,Cash before Tipouts,,$6.44,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$79.55,,,,,
,Total Cash,,$6.44,,,,,
