Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:38 PM,Unnamed: 8
4/5/23 - 4/5/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,556.23",$42.32,$0.00,$156.46,$130.00,"$1,885.01",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,90,92,343.02,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,58,1487.54,192.71,0,0.1308815539255637,,1680.25
,Gift Card,9,123.5,0,0,0,,123.5
,Cash,23,381.19,0,0,0,,381.19
,Other,,,,,,,
,Total,90,1992.23,192.71,0,0.12075318002381101,,2184.94
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,267.18,29.2,0,0.11353032659409021,,296.38
,Mastercard,18,399.44,57,0,0.13987730061349693,,456.44
,Visa,32,820.92,106.51,0,0.1318682679212579,,927.43
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$299.93
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,26,44,288,50.4,237.6,0,
,Breakfast Pastry,39,116,725,252.77,472.23,0,
,Breakfast Sandwiches,12,12,169,28,141,8.46,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,24,26,124.65,0.59,124.06,7.08,
,Cold Drinks,12,17,86.6,4.1,82.5,4.6,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",18,28,130,0.74,129.26,0,
,Hot Sandwiches,19,24,376,6.42,369.58,22.18,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,1899.25,343.02,1556.23,42.32 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,,,,,,,
,No Revenue Center,88,267,1899.25,343.02,1556.23,42.32,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,26,604.15,,,,,
,Takeout,66,952.08,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,42.32,705.14,,,,
,Non Taxable,71,,851.09,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,1,4,,,,,
,Rebel Bread,9,29.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Pastry Waste,1,229,,,,,
,Reward Dollars,3,20.42,,,,,
,Shift Meal,2,55.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,92,"$1,556.23",,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$20.10,3,4,1.3%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$381.19,,,,,
,Cash Adjustments,,$1.03,,,,,
,Cash before Tipouts,,$382.22,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$192.71,,,,,
,Total Cash,,$382.22,,,,,
