Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/23/23 11:39 PM,Unnamed: 8
4/8/23 - 4/8/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,998.97",$65.94,$0.00,$278.02,$100.00,"$3,442.93",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,135,136,204.68,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,85,2312.3,248.77,0,0.10754133794445045,-6,2555.07
,Gift Card,26,217.5,0,0,0,,217.5
,Cash,24,398.11,0,0,0,,398.11
,Other,,,,,,,
,Total,135,2927.91,248.77,0,0.0982989232440976,-6,3170.68
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,136.19,16.12,0,0.10891891891891893,,152.31
,Discover,2,65.82,7.95,0,0.1261904761904762,,73.77
,Mastercard,31,859.93,104.16,0,0.12152607630381518,-6,958.09
,Visa,45,1250.36,120.54,0,0.09680761354053728,,1370.9
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$272.25
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,58,126,629,92.33,536.67,0,
,Breakfast Pastry,59,151,955,45.73,909.27,0,
,Breakfast Sandwiches,23,42,605,22.37,582.63,34.96,
,Cakes,1,1,48,0,48,0,
,Catering,,,,,,,
,Coffee Bar,50,68,310.85,2.6,308.25,17.78,
,Cold Drinks,13,15,76.8,8.89,67.91,3.01,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",31,68,391,8.64,382.36,0,
,Hot Sandwiches,8,12,184,24.12,159.88,9.59,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,1,2,10,0,10,0.6,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,3209.65,204.68,2998.97,65.94 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,10,82,435.5,12.84,416.66,4.67,
,No Revenue Center,125,403,2774.15,191.84,2582.31,61.27,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,57,1182.63,,,,,
,Future Order,9,400.66,,,,,
,Takeout,70,1415.68,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,65.94,1098.67,,,,
,Non Taxable,114,,1906.3,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,8,20,,,,,
,Big Mistake Discound,1,6,,,,,
,Rebel Bread,20,53.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,6,53.98,,,,,
,Shift Meal,1,71.2,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,136,"$2,998.97",,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$398.11,,,,,
,Cash Adjustments,,$18.02,,,,,
,Cash before Tipouts,,$416.13,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$248.77,,,,,
,Total Cash,,$416.13,,,,,
