Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:40 PM,Unnamed: 8
3/10/23 - 3/10/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,291.56",$12.33,$0.00,$121.30,$100.00,"$2,525.19",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,104,111,579.54,$1.20,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,71,1380.67,123.1,0,0.08556632954505959,,1503.77
,Gift Card,25,208,0,0,0,,208
,Cash,14,128.52,0,0,0,,128.52
,Other,1,752.7,0,0,0,,752.7
,Total,111,2469.89,123.1,0,0.05130556192302082,,2592.99
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,151.16,17.9,0,0.10638930163447251,,169.06
,Mastercard,19,308.37,29.27,0,0.09358912869704236,,337.64
,Visa,45,921.14,75.93,0,0.07928784002506135,,997.07
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,752.7,0,0,0,,752.7
,,,,,,,,
,,,,,,,Paid In Total,$67.80
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,3,4,28,19.25,8.75,0.52,
,Wholesale,1,231,752.7,0,752.7,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,50,138,871,226.85,644.15,0,
,"Cookies, Bars & Tarts",11,19,75,11.2,63.8,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,6,9,140,0,140,8.4,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,9,11,156,23.6,132.4,0,
,Cold Drinks,6,7,33.2,0,33.2,0,
,Catering,,,,,,,
,Coffee Bar,16,16,67.2,10.32,56.88,3.41,
,Breads,47,107,748,288.32,459.68,0,
,No Category,0,,,,0,0,
,Total,,,2871.1,579.54,2291.56,12.33 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,110,542,2871.1,579.54,2291.56,12.33,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,18,,,,,
,Future Orders,14,430.21,,,,,
,Takeout,96,1843.35,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,12.33,205.63,,,,
,Non Taxable,101,,2085.93,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,14,,,,,
,Rebel Bread,22,61.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,183,,,,,
,Pastry Waste,1,192,,,,,
,Reward Dollars,7,65.04,,,,,
,Shift Meal,1,54,,,,,
,Teachers 20%,1,5,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,109,"$1,538.86",,,,,
,No Service,2,$752.70,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$128.52,,,,,
,Cash Adjustments,,$0.24,,,,,
,Cash before Tipouts,,$128.76,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$123.10,,,,,
,Total Cash,,$128.76,,,,,
