Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:41 PM,Unnamed: 8
3/12/23 - 3/12/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,710.75",$46.12,$0.00,$206.70,$100.00,"$2,063.57",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,88,90,640.45,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,55,1313.11,200.3,0,0.1497458133971292,,1513.41
,Gift Card,12,141.33,0,0,0,,141.33
,Cash,19,369.59,0,0,0,,369.59
,Other,,,,,,,
,Total,86,1824.03,200.3,0,0.13546598133369406,,2024.33
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,26.84,5.2,0,0.2,,32.04
,Discover,1,44.7,7.65,0,0.15,,52.35
,Mastercard,22,504.71,76.18,0,0.1429268292682927,,580.89
,Visa,30,736.86,111.27,0,0.1529274326553051,,848.13
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$39.24
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,30,50,348.5,143.23,205.27,0,
,Breakfast Pastry,47,168,1056,460.14,595.86,0,
,Breakfast Sandwiches,14,20,276,20.26,255.74,15.35,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,26,37,166.3,0,166.3,9.2,
,Cold Drinks,9,13,61.4,13.9,47.5,2.37,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",14,24,123,2.92,120.08,0,
,Hot Sandwiches,16,20,306,0,306,18.36,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,1,2,14,0,14,0.84,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2351.2,640.45,1710.75,46.12 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,4,18,142,14.5,127.5,2.27,
,No Revenue Center,84,316,2209.2,625.95,1583.25,43.85,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,33,769.47,,,,,
,Takeout,57,941.28,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,46.12,768.49,,,,
,Non Taxable,71,,942.26,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,14,,,,,
,Rebel Bread,9,23.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,90,,,,,
,Pastry Waste,1,399,,,,,
,Reward Dollars,6,75.95,,,,,
,Shift Meal,1,33,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,20,$419.60,,,,,
,Dinner,4,$30.50,,,,,
,Lunch,65,"$1,242.65",,,,,
,No Service,1,$18.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$16.00,1,1,0.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$369.59,,,,,
,Cash Adjustments,,$19.21,,,,,
,Cash before Tipouts,,$388.80,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$200.30,,,,,
,Total Cash,,$388.80,,,,,
