Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:16 PM,Unnamed: 8
2/11/23 - 2/11/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,065.72",$8.55,$0.00,$104.26,$100.00,"$2,278.53",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,111,113,470.4,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,65,1217.93,103.71,0,0.08395191646092201,,1321.64
,Gift Card,30,268,0,0,0,,268
,Cash,16,251.37,0,0,0,,251.37
,Other,1,512.97,0,0,0,,512.97
,Total,112,2250.27,103.71,0,0.05147869077046788,,2353.98
,,,,,,,,
,Credit Types,,,,,,,
,Amex,1,17.09,2.52,0,0.15,,19.61
,Discover,2,48,2.4,0,0.049999999999999996,,50.4
,Mastercard,24,412.96,45.97,0,0.11042517415325485,,458.93
,Visa,38,739.88,52.82,0,0.0700298309579052,,792.7
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,512.97,0,0,0,,512.97
,,,,,,,,
,,,,,,,Paid In Total,$155.00
,,,,,,,,
,,,,,,,Deposit Sales Collected,$79.55
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,16,16,0,0,
,Wholesale,1,304,512.97,0,512.97,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,47,137,718,187.74,530.26,0,
,"Cookies, Bars & Tarts",28,43,185,3,182,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,5,76,0,76,2.64,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,7,10,134,17,117,0,
,Cold Drinks,1,1,3,0,3,0,
,Catering,,,,,,,
,Coffee Bar,18,23,98.15,0,98.15,5.91,
,Breads,57,117,793,246.66,546.34,0,
,No Category,0,,,,0,0,
,Total,,,2536.12,470.4,2065.72,8.55 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,110,641,2536.12,470.4,2065.72,8.55,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,13,264,,,,,
,Takeout,100,1801.72,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.55,142.15,,,,
,Non Taxable,108,,1923.57,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,20,,,,,
,Rebel Bread,21,58,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,152,,,,,
,Pastry Waste,1,181,,,,,
,Reward Dollars,3,23.4,,,,,
,Shift Meal,1,36,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,111,"$1,545.25",,,,,
,No Service,2,$520.47,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$70.00,3,11,3.4%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$251.37,,,,,
,Cash Adjustments,,$0.46,,,,,
,Cash before Tipouts,,$251.83,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$103.71,,,,,
,Total Cash,,$251.83,,,,,
