Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:31 PM,Unnamed: 8
2/26/23 - 2/26/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,197.08",$9.33,$0.00,$115.71,$200.00,"$2,522.12",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,92,103,565.67,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,62,1243.62,99.33,0,0.07892729439809297,,1342.95
,Gift Card,21,196.5,0,0,0,,196.5
,Cash,14,260.39,0,0,0,,260.39
,Other,1,547.75,0,0,0,,547.75
,Total,98,2248.26,99.33,0,0.049596804393958305,,2347.59
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,126.83,5.1,0,0.040316205533596834,,131.93
,Mastercard,30,607.98,47.68,0,0.0759175224902476,,655.66
,Visa,25,508.81,46.55,0,0.09237027482885206,,555.36
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,547.75,0,0,0,,547.75
,,,,,,,,
,,,,,,,Deposit Sales Collected,$174.53
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,154,547.75,0,547.75,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,50,135,706,141.31,564.69,0,
,"Cookies, Bars & Tarts",18,37,128,13,115,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,3,46,0,46,2.76,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,15,24,322.5,64.11,258.39,0,
,Cold Drinks,8,8,35.5,5,30.5,0,
,Catering,1,12,54,0,54,0,
,Coffee Bar,18,25,113.5,3.75,109.75,6.57,
,Breads,45,124,789.5,338.5,451,0,
,No Category,1,1,20,0,20,0,
,Total,,,2762.75,565.67,2197.08,9.33 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,101,523,2762.75,565.67,2197.08,9.33,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,36.1,,,,,
,Future Orders,15,397.25,,,,,
,Takeout,87,1763.73,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,9.33,155.75,,,,
,Non Taxable,99,,2041.33,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,10,,,,,
,Rebel Bread,19,52.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,2,10,,,,,
,Bread Waste,1,264,,,,,
,Pastry Waste,1,123,,,,,
,Reward Dollars,4,34.17,,,,,
,Shift Meal,1,72,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,101,"$1,649.33",,,,,
,No Service,2,$547.75,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$260.39,,,,,
,Cash Adjustments,,$0.08,,,,,
,Cash before Tipouts,,$260.47,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$99.33,,,,,
,Total Cash,,$260.47,,,,,
