Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:20 PM,Unnamed: 8
2/20/23 - 2/20/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$899.44,$51.64,$0.00,$157.03,$0.00,"$1,108.11",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,31,28,49.06,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,24,919.85,157.03,0,0.17418746533555185,,1076.88
,Gift Card,1,0.5,0,0,0,,0.5
,Cash,2,30.73,0,0,0,,30.73
,Other,,,,,,,
,Total,27,951.08,157.03,0,0.1740909090909091,,1108.11
,,,,,,,,
,Credit Types,,,,,,,
,Amex,3,110.24,18.4,0,0.1769230769230769,,128.64
,Mastercard,4,147.38,27.8,0,0.16951219512195123,,175.18
,Visa,17,662.23,110.83,0,0.17494869771112864,,773.06
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,4,14,42,3,39,0,
,Desserts,3,5,58,0,58,3.48,
,Grab and Go Bar,,,,,,,
,Cold Drinks,2,4,16,2.96,13.04,0.78,
,Coffee Bar,2,4,19.5,0,19.5,1.17,
,Zero Proof- Bar,1,1,13,0,13,0.78,
,Entrees,1,2,58,21.5,36.5,2.2,
,Starters,10,22,179,13.8,165.2,9.92,
,White Wine,3,5,60,0,60,3.6,
,Red Wine,2,2,28,0,28,1.68,
,Beer,6,11,64,5,59,3.54,
,Spirits,,,,,,,
,Salads,4,4,56,2.8,53.2,3.19,
,Pasta,4,5,102,0,102,6.12,
,Pizza,8,9,253,0,253,15.18,
,No Category,0,,,,0,0,
,Total,,,948.5,49.06,899.44,51.64 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,8,19,199,29.46,169.54,10.18,
,Bar,5,30,326.5,0,326.5,19.59,
,Online Ordering,2,3,76,0,76,4.56,
,No Revenue Center,13,36,347,19.6,327.4,17.31,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,22,710.44,,,,,
,Takeout,2,76,,,,,
,Take Out,4,113,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,51.64,860.44,,,,
,Non Taxable,6,,39,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,1,3,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,2,29.46,,,,,
,Shift Meal,1,9,,,,,
,Team 20%,1,7.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,8,$235.90,,,,,
,Dinner,16,$617.54,,,,,
,No Service,4,$46.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$30.73,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$30.73,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$157.03,,,,,
,Total Cash,,$30.73,,,,,
