Sales Summary Export,,,,,,,Generated 5/19/23 8:27 PM,
1/26/23 - 1/26/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,936.62",$6.36,$0.00,$107.63,$100.00,"$2,150.61",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,95,102,195.66,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,52,919.65,98.95,0,0.106112600536193,,1018.6
,Gift Card,24,223.5,0,0,0,,223.5
,Cash,27,245.22,0,0,0,,245.22
,Other,1,627.28,0,0,0,,627.28
,Total,104,2015.65,98.95,0,0.055487640751873,,2114.6
,,,,,,,,
,Credit Types,,,,,,,
,Amex,6,161.34,5.6,0,0.0324167872648336,,166.94
,Discover,1,18,1.5,0,0.0833333333333333,,19.5
,Mastercard,17,309.12,45.52,0,0.145408081776074,,354.64
,Visa,28,431.19,46.33,0,0.108070912059715,,477.52
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,627.28,0,0,0,,627.28
,,,,,,,,
,,,,,,,Paid In Total,$47.83
,,,,,,,,
,,,,,,,Deposit Sales Collected,$83.84
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,313,627.28,0,627.28,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,47,92,480,76.86,403.14,0,
,"Cookies, Bars & Tarts",21,43,166,0,166,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,2,2,32,0,32,1.92,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,7,7,92,0,92,0,
,Cold Drinks,4,5,20.5,0,20.5,0,
,Catering,,,,,,,
,Coffee Bar,17,18,74.5,0,74.5,4.44,
,Breads,52,99,624,118.8,505.2,0,
,No Category,1,1,16,0,16,0,
,Total,,,2132.28,195.66,1936.62,6.36 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,101,580,2132.28,195.66,1936.62,6.36,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,12,207.91,,,,,
,Takeout,90,1728.71,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,6.36,106.5,,,,
,Non Taxable,96,,1830.12,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,4,8,,,,,
,Rebel Bread,17,43.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,41,,,,,
,Pastry Waste,1,59,,,,,
,Reward Dollars,2,39.16,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,99,"$1,299.34",,,,,
,No Service,3,$637.28,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$245.22,,,,,
,Cash Adjustments,,$1.16,,,,,
,Cash before Tipouts,,$246.38,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$98.95,,,,,
,Total Cash,,$246.38,,,,,
