Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:37 PM,Unnamed: 8
3/6/23 - 3/6/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,$698.00,$38.16,$0.00,$130.72,$0.00,$866.88,,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,23,18,31,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,14,711.56,127.92,0,0.18701754385964914,,839.48
,Gift Card,1,14,2.8,0,0.19999999999999998,,16.8
,Cash,2,10.6,0,0,0,,10.6
,Other,,,,,,,
,Total,17,736.16,130.72,0,0.18727793696275072,,866.88
,,,,,,,,
,Credit Types,,,,,,,
,Amex,1,61.48,14.5,0,0.25,,75.98
,Mastercard,3,53.1,9.67,0,0.1896078431372549,,62.77
,Visa,10,596.98,103.75,0,0.18043478260869567,,700.73
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,3,4,100,0,100,6,
,Breads,6,12,62,0,62,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,5,8,37,0,37,2.22,
,Coffee Bar,,,,,,,
,Zero Proof- Bar,,,,,,,
,Entrees,1,2,58,0,58,3.48,
,Starters,2,2,10,0,10,0.6,
,White Wine,2,2,41,0,41,2.46,
,Red Wine,2,3,53,0,53,3.18,
,Beer,3,5,30,0,30,1.8,
,Spirits,,,,,,,
,Salads,5,7,105,24.58,80.42,4.82,
,Pasta,1,2,30,0,30,1.8,
,Pizza,4,7,191,6.42,184.58,11.08,
,No Category,0,,,,0,0,
,Total,,,729,31,698,38.16 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,7,31,487,0,487,29.22,
,Bar,,,,,,,
,Online Ordering,1,4,78,10,68,4.08,
,No Revenue Center,10,20,164,21,143,4.86,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,17,630,,,,,
,Takeout,1,68,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,38.16,636,,,,
,Non Taxable,7,,62,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,1,10,,,,,
,Shift Meal,1,21,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,5,$107.00,,,,,
,Dinner,12,$562.00,,,,,
,No Service,1,$29.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$10.60,,,,,
,Cash Adjustments,,$6.60,,,,,
,Cash before Tipouts,,$17.20,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$130.72,,,,,
,Total Cash,,$17.20,,,,,
