Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:15 PM,Unnamed: 8
2/10/23 - 2/10/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,070.66",$45.79,$0.00,$213.71,$100.00,"$2,430.16",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,123,126,310.24,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,80,1680.87,215.71,0,0.12920247971010154,,1896.58
,Gift Card,13,134,0,0,0,,134
,Cash,31,418.38,0,0,0,,418.38
,Other,,,,,,,
,Total,124,2233.25,215.71,0,0.11960300518422001,,2448.96
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,200.26,26.21,0,0.13341817256299315,,226.47
,Discover,3,43.69,6.73,0,0.15872641509433963,,50.42
,Mastercard,27,602.36,86.93,0,0.14347252021785775,,689.29
,Visa,42,834.56,95.84,0,0.11619786614936956,,930.4
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$53.30
,,,,,,,,
,,,,,,,Deposit Sales Collected,$34.50
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,39,75,441,63.08,377.92,0,
,Breakfast Pastry,59,150,775,163.41,611.59,0,
,Breakfast Sandwiches,15,19,267,28,239,14.34,
,Cakes,2,2,66,0,66,0,
,Catering,,,,,,,
,Coffee Bar,37,48,216.3,4.22,212.08,12.73,
,Cold Drinks,10,11,49.6,7.94,41.66,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",32,61,224,13.59,210.41,0,
,Hot Sandwiches,18,22,342,30,312,18.72,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2380.9,310.24,2070.66,45.79 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,3,17,110,0,110,2.7,
,No Revenue Center,121,371,2270.9,310.24,1960.66,43.09,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,31,612.85,,,,,
,Takeout,95,1457.81,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,45.79,763.08,,,,
,Non Taxable,107,,1307.58,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,14,,,,,
,Rebel Bread,10,28,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Active Service 20%,1,19,,,,,
,Pastry Waste,1,129,,,,,
,Reward Dollars,4,31.74,,,,,
,Shift Meal,1,87.1,,,,,
,Team 20%,1,1.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,40,$748.92,,,,,
,Dinner,5,$60.00,,,,,
,Lunch,74,"$1,122.74",,,,,
,No Service,7,$139.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$9.00,2,2,0.4%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$418.38,,,,,
,Cash Adjustments,,$6.72,,,,,
,Cash before Tipouts,,$425.10,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$215.71,,,,,
,Total Cash,,$425.10,,,,,
