Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:30 PM,Unnamed: 8
2/25/23 - 2/25/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,456.10",$83.59,$0.00,$256.47,$0.00,"$1,796.16",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,46,45,51.9,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,32,1522.19,256.47,0,0.17761080332409973,,1778.66
,Gift Card,2,17.5,0,0,0,,17.5
,Cash,,,,,,,
,Other,,,,,,,
,Total,34,1539.69,256.47,0,0.17548409168662335,,1796.16
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,332.42,54.52,0,0.17090909090909093,,386.94
,Discover,1,79.5,11.25,0,0.15,,90.75
,Mastercard,12,578.75,102.3,0,0.18667883211678832,,681.05
,Visa,14,531.52,88.4,0,0.17609561752988048,,619.92
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,6,12,65.5,2.5,63,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,2,2,8,0,8,0.48,
,Coffee Bar,1,1,3,0,3,0.18,
,Zero Proof- Bar,1,1,5,0,5,0.3,
,Entrees,1,1,29,0,29,1.74,
,Starters,12,18,191,0,191,11.46,
,White Wine,4,5,60,0,60,3.6,
,Red Wine,7,9,135,0,135,8.1,
,Beer,9,15,84,0,84,5.04,
,Spirits,5,7,105,0,105,6.3,
,Salads,11,13,176,5.4,170.6,10.24,
,Pasta,10,12,194,15,179,10.74,
,Pizza,14,15,440.5,29,411.5,24.69,
,No Category,0,,,,0,0,
,Total,,,1508,51.9,1456.1,83.59 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,9,38,564.5,0,564.5,33.87,
,Bar,11,43,583,0,583,34.98,
,Online Ordering,2,3,57,5.4,51.6,3.1,
,No Revenue Center,13,28,303.5,46.5,257,11.64,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,41,1263.5,,,,,
,Takeout,3,90.6,,,,,
,Take Out,1,102,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,83.59,1393.1,,,,
,Non Taxable,7,,63,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,1,5.4,,,,,
,Shift Meal,1,44,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,6,$318.00,,,,,
,Dinner,26,"$1,085.10",,,,,
,No Service,13,$53.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$469.00,10,17,32.2%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$0.00,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$0.00,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$256.47,,,,,
,Total Cash,,$0.00,,,,,
