Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:30 PM,Unnamed: 8
2/25/23 - 2/25/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,675.26",$7.41,$0.00,$156.00,$100.00,"$2,938.67",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,107,111,430.6,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,63,1553.53,153.28,0,0.09748155685576189,,1706.81
,Gift Card,30,305,0,0,0,,305
,Cash,13,143.67,0,0,0,,143.67
,Other,1,849.36,0,0,0,,849.36
,Total,107,2851.56,153.28,0,0.05621323475480056,,3004.84
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,323.24,43.44,0,0.13520074696545284,,366.68
,Discover,4,95.94,6.2,0,0.06492146596858639,,102.14
,Mastercard,28,646,66.39,0,0.10190330007674597,,712.39
,Visa,23,488.35,37.25,0,0.07389406863717517,,525.6
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,849.36,0,0,0,,849.36
,,,,,,,,
,,,,,,,Paid In Total,$109.73
,,,,,,,,
,,,,,,,Deposit Sales Collected,$43.56
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,3,3,30,17.4,12.6,0,
,Wholesale,1,363,849.36,0,849.36,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,54,138,738,97.65,640.35,0,
,"Cookies, Bars & Tarts",22,41,167,3.57,163.43,0,
,Cakes,1,1,36,0,36,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,4,64,3.98,60.02,2.64,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,10,16,207.5,14.04,193.46,0,
,Cold Drinks,3,3,14.2,1.02,13.18,0.36,
,Catering,,,,,,,
,Coffee Bar,14,17,78.8,5.05,73.75,4.41,
,Breads,63,130,921,287.89,633.11,0,
,No Category,0,,,,0,0,
,Total,,,3105.86,430.6,2675.26,7.41 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,110,716,3105.86,430.6,2675.26,7.41,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,13,454.05,,,,,
,Takeout,98,2221.21,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,7.41,123.77,,,,
,Non Taxable,107,,2551.49,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,6,14,,,,,
,Birthday Bread- Rebel Member,1,10,,,,,
,Comp Item,1,3,,,,,
,Rebel Bread,26,82,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,170,,,,,
,Pastry Waste,1,90,,,,,
,Reward Dollars,4,26.7,,,,,
,Shift Meal,1,26,,,,,
,Team 20%,1,3.9,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,109,"$1,825.90",,,,,
,No Service,2,$849.36,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$6.00,1,1,0.2%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$143.67,,,,,
,Cash Adjustments,,$0.39,,,,,
,Cash before Tipouts,,$144.06,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$153.28,,,,,
,Total Cash,,$144.06,,,,,
