Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:20 PM,Unnamed: 8
2/20/23 - 2/20/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,989.64",$15.78,$0.00,$134.72,$25.00,"$2,165.14",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,91,96,327.04,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,60,1338.33,161.62,0,0.12055795912278086,,1499.95
,Gift Card,18,127,0,0,0,,127
,Cash,22,197.83,0,0,0,,197.83
,Other,1,505.03,0,0,0,,505.03
,Total,101,2168.19,161.62,0,0.08193122886704551,,2329.81
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,96.86,11.6,0,0.12051948051948051,,108.46
,Discover,2,28.89,4.88,0,0.1712280701754386,,33.77
,Mastercard,20,558.41,63.34,0,0.11568949771689499,,621.75
,Visa,34,654.17,81.8,0,0.12239096281888232,,735.97
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,505.03,0,0,0,,505.03
,,,,,,,,
,,,,,,,Paid In Total,$164.67
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0,
,Wholesale,1,154,505.03,0,505.03,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,46,86,457,31.84,425.16,0,
,"Cookies, Bars & Tarts",17,28,97,3,94,0,
,Cakes,1,1,30,0,30,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,6,11,170,16,154,9.24,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,17,28,355,18.6,336.4,0,
,Cold Drinks,9,10,23.6,5.41,18.19,0.87,
,Catering,,,,,,,
,Coffee Bar,20,24,98.05,3.36,94.69,5.67,
,Breads,36,77,574,248.83,325.17,0,
,No Category,0,,,,0,0,
,Total,,,2316.68,327.04,1989.64,15.78 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,96,420,2316.68,327.04,1989.64,15.78,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,2,70.5,,,,,
,Future Orders,17,469.5,,,,,
,Takeout,77,1449.64,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,15.78,263.19,,,,
,Non Taxable,88,,1726.45,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,2,4,,,,,
,Rebel Bread,16,41,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,3,4.61,,,,,
,Bread Waste,1,200,,,,,
,Pastry Waste,1,22,,,,,
,Reward Dollars,2,14.43,,,,,
,Shift Meal,1,41,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,93,"$1,464.61",,,,,
,No Service,3,$525.03,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$197.83,,,,,
,Cash Adjustments,,$0.17,,,,,
,Cash before Tipouts,,$198.00,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$161.62,,,,,
,Total Cash,,$198.00,,,,,
