Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:41 PM,Unnamed: 8
3/12/23 - 3/12/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,194.51",$15.50,$0.00,$145.31,$400.00,"$2,755.32",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,98,108,710.14,$1.67,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,65,1787.13,145.31,0,0.08018873130621931,,1932.44
,Gift Card,24,196.5,0,0,0,,196.5
,Cash,16,204.4,0,0,0,,204.4
,Other,1,417,0,0,0,,417
,Total,106,2605.03,145.31,0,0.05992313211873283,,2750.34
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,214.92,10.1,0,0.047417840375586856,,225.02
,Discover,1,31,0,0,0,,31
,Mastercard,21,493.16,47.39,0,0.09502707038299579,,540.55
,Visa,39,1048.05,87.82,0,0.08212081541051056,,1135.87
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,417,0,0,0,,417
,,,,,,,,
,,,,,,,Paid In Total,$24.38
,,,,,,,,
,,,,,,,Deposit Sales Collected,$29.36
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,92,417,0,417,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,54,149,941,225.84,715.16,0,
,"Cookies, Bars & Tarts",18,42,216,21.29,194.71,0,
,Cakes,1,1,36,11.98,24.02,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,7,108,30,78,4.68,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,8,10,138,0,138,0,
,Cold Drinks,8,8,41.2,0,41.2,2.18,
,Catering,,,,,,,
,Coffee Bar,20,29,143.95,0,143.95,8.64,
,Breads,52,118,863.5,421.03,442.47,0,
,No Category,0,,,,0,0,
,Total,,,2904.65,710.14,2194.51,15.50 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,106,456,2904.65,710.14,2194.51,15.5,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,47,,,,,
,Future Orders,9,228.86,,,,,
,Takeout,98,1918.65,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,15.5,258.15,,,,
,Non Taxable,105,,1936.36,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,9,22,,,,,
,Rebel Bread,18,48.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,318,,,,,
,Pastry Waste,1,199,,,,,
,Reward Dollars,7,61.84,,,,,
,Shift Meal,1,51,,,,,
,Team 20%,1,4.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,105,"$1,758.01",,,,,
,No Service,3,$436.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$204.40,,,,,
,Cash Adjustments,,-$0.39,,,,,
,Cash before Tipouts,,$204.01,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$145.31,,,,,
,Total Cash,,$204.01,,,,,
