Sales Summary Export,,,,,,,Generated 5/19/23 6:48 PM,
1/23/23 - 1/23/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,725.23",$9.76,$0.00,$139.21,$100.00,"$1,974.20",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,95,99,322.8,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,49,1059,148.46,0,0.140036787247088,,1207.46
,Gift Card,27,218.5,0,0,0,,218.5
,Cash,20,234.09,0,0,0,,234.09
,Other,1,384.28,0,0,0,,384.28
,Total,97,1895.87,148.46,0,0.0892761571443176,,2044.33
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,59.96,11.1,0,0.188135593220339,,71.06
,Mastercard,18,327.57,47.11,0,0.141662907833409,,374.68
,Visa,29,671.47,90.25,0,0.134983547711636,,761.72
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,384.28,0,0,0,,384.28
,,,,,,,,
,,,,,,,Paid In Total,$98.66
,,,,,,,,
,,,,,,,Deposit Sales Collected,$28.53
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0,
,Wholesale,1,159,384.28,0,384.28,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,35,94,491,69,422,0,
,"Cookies, Bars & Tarts",26,49,189,2.4,186.6,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,5,76,0,76,4.56,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,7,11,128,0,128,0,
,Cold Drinks,6,7,17.3,0,17.3,0,
,Catering,,,,,,,
,Coffee Bar,14,18,89.45,3,86.45,5.2,
,Breads,46,88,634,248.4,385.6,0,
,No Category,2,2,32,0,32,0,
,Total,,,2048.03,322.8,1725.23,9.76 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,98,434,2048.03,322.8,1725.23,9.76,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,5,82.5,,,,,
,Takeout,94,1642.73,,,,,
,None,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,9.76,162.45,,,,
,Non Taxable,97,,1562.78,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,8,16,,,,,
,Rebel Bread,24,66,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,10% Munson,2,3,,,,,
,Bread Waste,1,164,,,,,
,Pastry Waste,1,61,,,,,
,Reward Dollars,1,3,,,,,
,Shift Meal,1,5,,,,,
,Team 20%,2,4.8,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,96,"$1,338.95",,,,,
,No Service,3,$386.28,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$234.09,,,,,
,Cash Adjustments,,-$0.41,,,,,
,Cash before Tipouts,,$233.68,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$148.46,,,,,
,Total Cash,,$233.68,,,,,
