Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:36 PM,Unnamed: 8
3/4/23 - 3/4/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,619.71",$13.40,$0.00,$166.24,$515.00,"$3,314.35",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,123,127,310.49,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,70,1909.54,153.2,0,0.07901183630315377,,2062.74
,Gift Card,29,299,0,0,0,,299
,Cash,20,175.33,0,0,0,,175.33
,Other,1,684,0,0,0,,684
,Total,120,3067.87,153.2,0,0.052430739745717755,,3221.07
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,89.69,13.25,0,0.1484593837535014,,102.94
,Discover,3,96.67,9.33,0,0.09878242456326099,,106
,Mastercard,24,596.32,70.03,0,0.1161745189117452,,666.35
,Visa,38,1126.86,60.59,0,0.05257494902164953,,1187.45
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,684,0,0,0,,684
,,,,,,,,
,,,,,,,Deposit Sales Collected,$93.28
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,,,,,,,
,Wholesale,1,313,684,0,684,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,49,158,887,94.64,792.36,0,
,"Cookies, Bars & Tarts",21,64,222,25.05,196.95,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,5,6,92,6,86,5.16,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,10,14,176.5,22.54,153.96,0,
,Cold Drinks,4,5,23.2,15,8.2,0,
,Catering,,,,,,,
,Coffee Bar,19,29,143,5.87,137.13,8.24,
,Breads,58,94,702.5,141.39,561.11,0,
,No Category,0,,,,0,0,
,Total,,,2930.2,310.49,2619.71,13.40 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,121,683,2930.2,310.49,2619.71,13.4,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,2,39.88,,,,,
,Future Orders,18,501.24,,,,,
,Takeout,106,2078.59,,,,,
,,1,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,13.4,223.13,,,,
,Non Taxable,115,,2396.58,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,20,,,,,
,Rebel Bread,28,80,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,2,10,,,,,
,Bread Waste,1,20,,,,,
,Comp Check,1,28,,,,,
,Pastry Waste,1,90,,,,,
,Reward Dollars,6,62.49,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,122,"$1,918.71",,,,,
,No Service,5,$701.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$175.33,,,,,
,Cash Adjustments,,-$0.24,,,,,
,Cash before Tipouts,,$175.09,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$153.20,,,,,
,Total Cash,,$175.09,,,,,
