Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:21 PM,Unnamed: 8
2/21/23 - 2/21/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,154.03",$50.00,$0.00,$266.38,$119.63,"$2,590.04",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,127,129,189.19,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,86,1850.95,252.38,0,0.13647916418814418,,2103.33
,Gift Card,20,158,0,0,0,,158
,Cash,25,250.97,0,0,0,,250.97
,Other,,,,,,,
,Total,131,2259.92,252.38,0,0.12566722434671765,,2512.3
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,306.21,43.56,0,0.14578313253012049,,349.77
,Discover,1,14.97,1,0,0.06779661016949153,,15.97
,Mastercard,30,533.63,79.95,0,0.14545619939961796,,613.58
,Visa,48,996.14,127.87,0,0.12968296789111783,,1124.01
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Deposit Sales Collected,$77.74
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,44,63,464,77.18,386.82,0,
,Breakfast Pastry,62,142,736,42.43,693.57,0,
,Breakfast Sandwiches,19,27,372,46.64,325.36,19.52,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,39,48,219.15,2.48,216.67,12.99,
,Cold Drinks,5,7,28.7,4.1,24.6,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",30,53,224,8.48,215.52,0,
,Hot Sandwiches,13,19,294,2.51,291.49,17.49,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2337.85,183.82,2154.03,50.00 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,5,23,138.45,13.26,125.19,2.61,
,No Revenue Center,120,336,2199.4,170.56,2028.84,47.39,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,29,575.76,,,,,
,Takeout,100,1578.27,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,50,833.52,,,,
,Non Taxable,106,,1320.51,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,20,,,,,
,Rebel Bread,18,46,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Active Service 20%,1,6,,,,,
,Reward Dollars,8,59.09,,,,,
,Shift Meal,1,58.1,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,42,$815.44,,,,,
,Dinner,4,$46.50,,,,,
,Lunch,76,"$1,170.59",,,,,
,No Service,7,$121.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$27.50,5,6,1.3%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$250.97,,,,,
,Cash Adjustments,,$1.01,,,,,
,Cash before Tipouts,,$251.98,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$252.38,,,,,
,Total Cash,,$251.98,,,,,
