Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:35 PM,Unnamed: 8
3/1/23 - 3/1/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,064.44",$10.14,$0.00,$111.92,$230.00,"$2,416.50",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,98,105,602.95,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,47,798.22,85.92,0,0.10785839819231735,,884.14
,Gift Card,23,262.47,0,0,0,,262.47
,Cash,18,225.36,0,0,0,,225.36
,Other,4,881.79,0,0,0,,881.79
,Total,92,2167.84,85.92,0,0.04427405392035617,,2253.76
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,48.1,9.62,0,0.19999999999999998,,57.72
,Discover,2,47.86,2.3,0,0.04867724867724867,,50.16
,Mastercard,13,195.72,17.54,0,0.0907397827211588,,213.26
,Visa,30,506.54,56.46,0,0.11115267250713654,,563
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Check,3,205,0,0,0,,205
,Wholesale Close Out,1,676.79,0,0,0,,676.79
,,,,,,,,
,,,,,,,Paid In Total,$60.26
,,,,,,,,
,,,,,,,Deposit Sales Collected,$223.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,3,3,21,0,21,0.42,
,Wholesale,1,256,676.79,0,676.79,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,41,131,778,215.2,562.8,0,
,"Cookies, Bars & Tarts",16,43,150,9,141,0,
,Cakes,1,1,36,0,36,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,4,5,74,0,74,4.44,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,4,4,45,0,45,0,
,Cold Drinks,4,6,26.4,0,26.4,0,
,Catering,,,,,,,
,Coffee Bar,19,21,92.7,4.75,87.95,5.28,
,Breads,39,98,767.5,374,393.5,0,
,No Category,0,,,,0,0,
,Total,,,2667.39,602.95,2064.44,10.14 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,93,568,2667.39,602.95,2064.44,10.14,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Future Orders,7,296,,,,,
,Takeout,97,1768.44,,,,,
,,1,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,10.14,168.95,,,,
,Non Taxable,87,,1895.49,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,7,14,,,,,
,BIG Mistake Discount,12,53.5,,,,,
,Comp Item,1,6,,,,,
,Rebel Bread,24,80,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,280,,,,,
,Pastry Waste,1,137,,,,,
,Reward Dollars,1,14.75,,,,,
,Teachers 20%,1,17.7,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,101,"$1,375.15",,,,,
,No Service,4,$689.29,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$110.00,9,19,5.3%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$225.36,,,,,
,Cash Adjustments,,-$0.24,,,,,
,Cash before Tipouts,,$225.12,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$85.92,,,,,
,Total Cash,,$225.12,,,,,
