Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:34 PM,Unnamed: 8
2/28/23 - 2/28/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,626.96",$8.86,$0.00,$60.97,$100.00,"$1,796.79",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,83,86,509.41,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,38,649.47,58.77,0,0.08993114001530222,,708.24
,Gift Card,17,142.5,0,0,0,,142.5
,Cash,25,313.08,0,0,0,,313.08
,Other,1,631.27,0,0,0,,631.27
,Total,81,1736.32,58.77,0,0.041176511802251854,,1795.09
,,,,,,,,
,Credit Types,,,,,,,
,Amex,2,42.96,4.9,0,0.11666666666666667,,47.86
,Discover,2,30.5,0,0,0,,30.5
,Mastercard,12,116.12,12.48,0,0.10263157894736843,,128.6
,Visa,22,459.89,41.39,0,0.09009577710056596,,501.28
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,631.27,0,0,0,,631.27
,,,,,,,,
,,,,,,,Paid In Total,$22.50
,,,,,,,,
,,,,,,,Deposit Sales Collected,$24.20
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,1,1,7,0,7,0,
,Wholesale,1,300,631.27,0,631.27,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,42,101,533,120,413,0,
,"Cookies, Bars & Tarts",14,35,118,36,82,0,
,Cakes,,,,,,,
,Holiday Menus,,,,,,,
,Hot Sandwiches,3,3,44,0,44,2.64,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,6,64,0,64,0,
,Cold Drinks,4,9,38.7,0,38.7,0,
,Catering,,,,,,,
,Coffee Bar,17,24,109.55,6.1,103.45,6.22,
,Breads,29,88,590.85,347.31,243.54,0,
,No Category,0,,,,0,0,
,Total,,,2136.37,509.41,1626.96,8.86 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,85,567,2136.37,509.41,1626.96,8.86,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,1,63.1,,,,,
,Future Orders,8,89.84,,,,,
,Takeout,77,1474.02,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,8.86,147.45,,,,
,Non Taxable,79,,1479.51,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,5,20,,,,,
,Comp Item,1,3,,,,,
,Rebel Bread,15,38.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,1,5,,,,,
,Bread Waste,1,281.85,,,,,
,Pastry Waste,1,142,,,,,
,Reward Dollars,2,13.06,,,,,
,Shift Meal,1,3,,,,,
,Team 20%,2,3,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,84,$995.69,,,,,
,No Service,2,$631.27,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$20.00,2,2,1.2%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$313.08,,,,,
,Cash Adjustments,,-$6.58,,,,,
,Cash before Tipouts,,$306.50,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$58.77,,,,,
,Total Cash,,$306.50,,,,,
