Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:21 PM,Unnamed: 8
2/21/23 - 2/21/23,,,,,,,Common Good Bakery - 537 W. 14th Street - 14th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,298.16",$12.42,$0.00,$118.58,$125.00,"$2,554.16",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,114,117,321.86,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,62,1152.19,93.38,0,0.0802647412755716,-14.13,1231.44
,Gift Card,28,257,0,0,0,,257
,Cash,21,184.14,0,0,0,,184.14
,Other,1,728.95,0,0,0,,728.95
,Total,112,2322.28,93.38,0,0.04344569288389513,-14.13,2401.53
,,,,,,,,
,Credit Types,,,,,,,
,Amex,4,59.17,4.41,0,0.06994448850118953,,63.58
,Mastercard,22,331.48,30.6,0,0.09152086137281291,-14.13,347.95
,Visa,36,761.54,58.37,0,0.07620104438642297,,819.91
,,,,,,,,
,Alternate Payment Types,,,,,,,
,Wholesale Close Out,1,728.95,0,0,0,,728.95
,,,,,,,,
,,,,,,,Paid In Total,$12.04
,,,,,,,,
,,,,,,,Deposit Sales Collected,$164.67
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Soup,3,3,39,17.31,21.69,0,
,Wholesale,1,335,728.95,0,728.95,0,
,Grocery,,,,,,,
,Candy,,,,,,,
,Breakfast Pastry,51,91,475,40.14,434.86,0,
,"Cookies, Bars & Tarts",28,60,226,11.41,214.59,0,
,Cakes,1,1,41,0,41,0,
,Holiday Menus,,,,,,,
,Hot Sandwiches,8,13,204,3,201,7.26,
,Cold Sandwiches,,,,,,,
,Salads,,,,,,,
,Pizza,,,,,,,
,Merchandise,,,,,,,
,Breakfast Sandwiches,6,6,80,3,77,0,
,Cold Drinks,2,2,9.1,0,9.1,0,
,Catering,,,,,,,
,Coffee Bar,17,20,86.1,0,86.1,5.16,
,Breads,50,106,745,247,483.87,0,
,No Category,0,,,,0,0,
,Total,,,2634.15,321.86,2298.16,12.42 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,No Revenue Center,114,637,2634.15,321.86,2298.16,12.42,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine-In,2,32,,,,,
,Future Orders,12,336.11,,,,,
,Takeout,103,1930.05,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,12.42,207.1,,,,
,Non Taxable,109,,2105.19,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,8,24,,,,,
,Birthday Bread- Rebel Member,1,10,,,,,
,Rebel Bread,26,75,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Bread Waste,1,138,,,,,
,Pastry Waste,1,36,,,,,
,Reward Dollars,2,11.86,,,,,
,Shift Meal,1,19,,,,,
,Teachers 20%,1,5.6,,,,,
,Team 20%,1,2.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,114,"$1,542.21",,,,,
,No Service,3,$755.95,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$38.00,4,7,1.7%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$184.14,,,,,
,Cash Adjustments,,-$0.70,,,,,
,Cash before Tipouts,,$183.44,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$93.38,,,,,
,Total Cash,,$183.44,,,,,
