Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:30 PM,Unnamed: 8
2/24/23 - 2/24/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,065.84",$47.39,$0.00,$243.77,$525.00,"$2,882.00",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,120,120,405.51,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,83,2223.28,235.27,0,0.10650906325263025,,2458.55
,Gift Card,21,171.76,0,0,0,,171.76
,Cash,20,156.38,0,0,0,,156.38
,Other,,,,,,,
,Total,124,2551.42,235.27,0,0.09884131278673097,,2786.69
,,,,,,,,
,Credit Types,,,,,,,
,Amex,8,240.52,28.57,0,0.11651712887438827,,269.09
,Mastercard,28,749.66,71.91,0,0.09611066559743384,,821.57
,Visa,47,1233.1,134.79,0,0.11089081216269579,,1367.89
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$11.50
,,,,,,,,
,,,,,,,Deposit Sales Collected,$106.81
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,44,82,530,148.01,381.99,0,
,Breakfast Pastry,64,157,821,178.28,642.72,0,
,Breakfast Sandwiches,19,26,364,37.79,326.21,19.58,
,Cakes,1,1,36,0,36,0,
,Catering,,,,,,,
,Coffee Bar,34,46,203.65,3.93,199.72,11.97,
,Cold Drinks,7,9,38.7,5.07,33.63,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",30,50,198,16.43,181.57,0,
,Hot Sandwiches,11,18,280,16,264,15.84,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2471.35,405.51,2065.84,47.39 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,6,36,255.5,25.3,230.2,5.86,
,No Revenue Center,109,353,2215.85,380.21,1835.64,41.53,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,25,586.92,,,,,
,Takeout,95,1478.92,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,47.39,789.93,,,,
,Non Taxable,108,,1275.91,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,8,20,,,,,
,Rebel Bread,16,43.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Pastry Waste,2,203,,,,,
,Reward Dollars,6,46.51,,,,,
,Shift Meal,1,83.1,,,,,
,Teachers 20%,1,2.5,,,,,
,Team 20%,1,6.9,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,44,$722.54,,,,,
,Dinner,5,$74.50,,,,,
,Lunch,62,"$1,072.35",,,,,
,No Service,9,$196.45,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$0.00,0,0,0.0%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$156.38,,,,,
,Cash Adjustments,,$0.18,,,,,
,Cash before Tipouts,,$156.56,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$235.27,,,,,
,Total Cash,,$156.56,,,,,
