Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:19 PM,Unnamed: 8
2/18/23 - 2/18/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,678.48",$68.30,$0.00,$314.33,$225.00,"$3,286.11",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,149,150,449.92,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,109,2484.02,314.33,0,0.12721121197281995,,2798.35
,Gift Card,26,185.91,0,0,0,,185.91
,Cash,23,301.85,0,0,0,,301.85
,Other,,,,,,,
,Total,158,2971.78,314.33,0,0.11837789184690299,,3286.11
,,,,,,,,
,Credit Types,,,,,,,
,Amex,15,368.02,59.16,0,0.16693473292135783,,427.18
,Discover,2,58,1.5,0,0.02586206896551724,,59.5
,Mastercard,33,570.85,76.54,0,0.1309607323124305,,647.39
,Visa,59,1487.15,177.13,0,0.12016226960361986,,1664.28
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,51,83,526.5,112.64,413.86,0,
,Breakfast Pastry,86,207,1077,231.06,845.94,0,
,Breakfast Sandwiches,26,40,559,60.8,498.2,29.89,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,52,70,355.7,9.58,346.12,20.01,
,Cold Drinks,13,16,69.2,4.1,65.1,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",28,51,205,2.44,202.56,0,
,Hot Sandwiches,17,22,336,29.3,306.7,18.4,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,3128.4,449.92,2678.48,68.30 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,4,11,112,35.3,76.7,3.46,
,No Revenue Center,144,478,3016.4,414.62,2601.78,64.84,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,30,783.95,,,,,
,Takeout,120,1894.53,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,68.3,1138.02,,,,
,Non Taxable,137,,1540.46,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,12,24,,,,,
,Rebel Bread,16,43,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,2,10,,,,,
,Pastry Waste,1,190,,,,,
,Reward Dollars,7,89.42,,,,,
,Shift Meal,1,85.1,,,,,
,Team 20%,2,8.4,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,57,"$1,155.83",,,,,
,Dinner,2,$17.50,,,,,
,Lunch,87,"$1,441.65",,,,,
,No Service,4,$63.50,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$32.00,3,7,1.2%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$301.85,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$301.85,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$314.33,,,,,
,Total Cash,,$301.85,,,,,
