Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:30 PM,Unnamed: 8
2/26/23 - 2/26/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,387.25",$143.23,$0.00,$445.15,$0.00,"$2,975.63",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,43,35,6,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,34,2492.32,445.15,0,0.18932482721956406,,2937.47
,Cash,1,38.16,0,0,0,,38.16
,Other,,,,,,,
,Total,35,2530.48,445.15,0,0.18932482721956406,,2975.63
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,496.87,91.85,0,0.19594666666666666,,588.72
,Discover,1,127.2,18,0,0.15,,145.2
,Mastercard,11,585.12,103.36,0,0.1872463768115942,,688.48
,Visa,15,1283.13,231.94,0,0.19160677406030566,,1515.07
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,16,31,1035,0,1035,62.1,
,Breads,,,,,,,
,Desserts,1,3,36,0,36,2.16,
,Grab and Go Bar,,,,,,,
,Cold Drinks,2,2,8,0,8,0.48,
,Coffee Bar,7,11,53.25,0,53.25,3.19,
,Zero Proof- Bar,,,,,,,
,Entrees,1,1,29,0,29,1.74,
,Starters,9,18,161,0,161,9.66,
,White Wine,3,4,48,0,48,2.88,
,Red Wine,7,9,135,0,135,8.1,
,Beer,14,20,114,6,108,6.48,
,Spirits,2,2,30,0,30,1.8,
,Salads,2,3,40,0,40,2.4,
,Pasta,4,5,75,0,75,4.5,
,Pizza,8,10,284,0,284,17.04,
,No Category,6,13,345,0,345,20.7,
,Total,,,2393.25,6,2387.25,143.23 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,13,56,1049,6,1043,62.58,
,Bar,15,61,1092.25,0,1092.25,65.53,
,Online Ordering,2,5,99,0,99,5.94,
,No Revenue Center,5,10,153,0,153,9.18,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,30,2111.25,,,,,
,Takeout,2,99,,,,,
,Take Out,3,177,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,143.23,2387.25,,,,
,Non Taxable,1,,0,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Comp Item,1,6,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,8,$592.50,,,,,
,Dinner,26,"$1,789.75",,,,,
,No Service,1,$5.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$16.00,1,3,0.7%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$38.16,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$38.16,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$445.15,,,,,
,Total Cash,,$38.16,,,,,
