Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:15 PM,Unnamed: 8
2/9/23 - 2/9/23,,,,,,,Common Good Bakery - 1115 E. 8th Street - 8th St.,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$1,797.79",$48.69,$0.00,$180.93,$240.00,"$2,267.41",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,127,131,385.31,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,75,1570.2,194.93,0,0.12498316930080466,,1765.13
,Gift Card,12,112.5,0,0,0,,112.5
,Cash,40,473.78,0,0,0,,473.78
,Other,,,,,,,
,Total,127,2156.48,194.93,0,0.11657446999372066,,2351.41
,,,,,,,,
,Credit Types,,,,,,,
,Amex,7,118.73,16.7,0,0.1432246998284734,,135.43
,Discover,3,81.79,15.55,0,0.19316770186335405,,97.34
,Mastercard,23,416.06,64.88,0,0.15352579271178418,,480.94
,Visa,42,953.62,97.8,0,0.10404808766423745,,1051.42
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
,,,,,,,Paid In Total,$84.00
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Breads,37,62,410.5,101.6,308.9,0,
,Breakfast Pastry,55,114,610,131.54,478.46,0,
,Breakfast Sandwiches,21,25,349,58,291,17.46,
,Cakes,,,,,,,
,Catering,,,,,,,
,Coffee Bar,38,45,201.7,12.05,189.65,11.38,
,Cold Drinks,11,13,56.9,12.3,44.6,0,
,Cold Sandwiches,,,,,,,
,"Cookies, Bars & Tarts",27,46,173,18.62,154.38,0,
,Hot Sandwiches,22,25,382,51.2,330.8,19.85,
,Holiday Menus,,,,,,,
,Grocery,,,,,,,
,Merchandise,,,,,,,
,Wholesale,,,,,,,
,Salads,,,,,,,
,Red Wine,,,,,,,
,White Wine,,,,,,,
,Beer,,,,,,,
,Spirits,,,,,,,
,Pizza,,,,,,,
,Soup,,,,,,,
,Toasts & Tartines,,,,,,,
,No Category,0,,,,0,0,
,Total,,,2183.1,385.31,1797.79,48.69 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,,,,,,,
,Bar,,,,,,,
,Online Ordering,4,9,72,5.67,66.33,1.44,
,No Revenue Center,124,321,2111.1,379.64,1731.46,47.25,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,21,429.3,,,,,
,Takeout,110,1368.49,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,Prepared Food,,48.69,811.45,,,,
,Non Taxable,105,,986.34,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,$2 Bread Club Baguette,2,6,,,,,
,Rebel Bread,14,35.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Birthday Rewards,2,10,,,,,
,Bread Waste,1,24,,,,,
,Pastry Waste,1,113,,,,,
,Reward Dollars,6,46.51,,,,,
,Shift Meal,3,147.8,,,,,
,Teachers 20%,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Hours,47,$629.71,,,,,
,Dinner,11,$117.35,,,,,
,Lunch,61,$926.90,,,,,
,No Service,12,$123.83,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$27.00,1,3,1.5%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$473.78,,,,,
,Cash Adjustments,,$4.32,,,,,
,Cash before Tipouts,,$478.10,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$194.93,,,,,
,Total Cash,,$478.10,,,,,
