Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:35 PM,Unnamed: 8
3/2/23 - 3/2/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,040.00",$121.95,$0.00,$365.28,$0.00,"$2,527.23",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,43,33,112.5,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,33,1991.21,365.28,0,0.1944530210274155,,2356.49
,Gift Card,1,7.5,0,0,0,,7.5
,Cash,5,163.24,0,0,0,,163.24
,Other,,,,,,,
,Total,39,2161.95,365.28,0,0.1936797454931071,,2527.23
,,,,,,,,
,Credit Types,,,,,,,
,Amex,5,339.2,69.1,0,0.21593749999999998,,408.3
,Discover,1,55.12,10.4,0,0.2,,65.52
,Mastercard,9,444.14,73.09,0,0.17443914081145587,,517.23
,Visa,18,1152.75,212.69,0,0.19557701149425288,,1365.44
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,14,37,1105,0,1105,66.3,
,Breads,1,1,10,2.5,7.5,0,
,Desserts,1,1,12,0,12,0.72,
,Grab and Go Bar,,,,,,,
,Cold Drinks,3,4,17,0,17,1.02,
,Coffee Bar,1,1,5.5,0,5.5,0.33,
,Zero Proof- Bar,3,3,39,0,39,2.34,
,Entrees,1,1,29,0,29,1.74,
,Starters,8,19,196,38,158,9.48,
,White Wine,2,3,36,12,24,1.44,
,Red Wine,7,10,120,0,120,7.2,
,Beer,5,7,38,0,38,2.28,
,Spirits,6,9,132,0,132,7.92,
,Salads,5,5,66,12,54,3.24,
,Pasta,5,6,104,15,89,5.34,
,Pizza,7,9,243,33,210,12.6,
,No Category,0,,,,0,0,
,Total,,,2152.5,112.5,2040,121.95 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,14,63,1185,0,1185,71.1,
,Bar,12,40,743.5,88.5,655,38.85,
,Online Ordering,1,4,52,0,52,3.12,
,No Revenue Center,6,9,172,24,148,8.88,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,28,1840,,,,,
,Takeout,1,52,,,,,
,Take Out,4,148,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,121.95,2032.5,,,,
,Non Taxable,4,,7.5,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Rebel Bread,1,2.5,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Comp Check,1,86,,,,,
,Shift Meal,2,24,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,5,$96.00,,,,,
,Dinner,27,"$1,926.00",,,,,
,No Service,1,$18.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$18.00,1,1,0.9%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$163.24,,,,,
,Cash Adjustments,,$0.00,,,,,
,Cash before Tipouts,,$163.24,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$365.28,,,,,
,Total Cash,,$163.24,,,,,
