Sales Summary Export,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Generated 5/22/23 6:18 PM,Unnamed: 8
2/17/23 - 2/17/23,,,,,,,Common Good @ Night,
,,,,,,,,
Sales Summary,Net Sales,Tax,Gratuity,Tips,Deferred,Total,,
,"$2,638.94",$156.72,$0.00,$442.80,$0.00,"$3,238.46",,
,,,,,,,,
,Guest Count,Order Count,Discounts,Tips Withheld,Tips Refunded,,,
,51,50,42.06,$0.00,$0.00,,,
,,,,,,,,
,,,,,,,,
Payment Summary,Payment Type,Count,Amount,Tips,Gratuity,Tip/Grat %,Refunds,Total
,Credit,46,2704.92,442.8,0,0.1726430211748927,,3147.72
,Gift Card,1,50,0,0,0,,50
,Cash,3,40.74,0,0,0,,40.74
,Other,,,,,,,
,Total,50,2795.66,442.8,0,0.16952526799387443,,3238.46
,,,,,,,,
,Credit Types,,,,,,,
,Amex,6,385.84,72.78,0,0.19994505494505496,,458.62
,Mastercard,14,867.96,130.35,0,0.15919055237350851,,998.31
,Visa,26,1451.12,239.67,0,0.17342257597684516,,1690.79
,,,,,,,,
,Alternate Payment Types,,,,,,,
,,,,,,,,
Sales Categories,Category,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Three Course Dinner,,,,,,,
,Restaurant Week,,,,,,,
,Breads,2,3,27,0,27,0,
,Desserts,3,5,60,24,36,2.16,
,Grab and Go Bar,,,,,,,
,Cold Drinks,4,5,20,0,20,1.2,
,Coffee Bar,1,3,18,0,18,1.08,
,Zero Proof- Bar,2,3,39,0,39,2.34,
,Entrees,1,1,29,0,29,1.74,
,Starters,15,23,224,0,224,13.44,
,White Wine,2,2,28,0,28,1.68,
,Red Wine,8,8,172,0,172,10.32,
,Beer,17,29,159,6,153,9.18,
,Spirits,8,14,208,0,208,12.48,
,Salads,14,14,190,0,190,11.4,
,Pasta,13,23,484,0,484,29.04,
,Pizza,29,37,1023,12.06,1010.94,60.66,
,No Category,0,,,,0,0,
,Total,,,2681,42.06,2638.94,156.72 $,
,,,,,,,,
Revenue Centers,Revenue Center,Order Count,Item Count,Gross Amt,Discounts,Net,Tax,
,Dining Room,22,91,1374,24,1350,81,
,Bar,8,40,579,18.06,560.94,33.66,
,Online Ordering,7,10,246,0,246,14.76,
,No Revenue Center,12,29,482,0,482,27.3,
,,,,,,,,
Dining Options,Dining Option,Order Count,Net Sales,,,,,
,Dine In,38,2095.94,,,,,
,Takeout,7,246,,,,,
,Take Out,5,297,,,,,
,,0,0,,,,,
,,,,,,,,
,,,,,,,,
Taxes,Tax,Order Count,Tax Amount,Net Sales,,,,
,MI STATE TAX,,156.72,2611.94,,,,
,Non Taxable,4,,27,,,,
,,,,,,,,
Service Charges,Service Charge,Count,Amount,,,,,
,,,,,,,,
,,,,,,,,
Menu Item Discounts,Discount,Count,Amount,,,,,
,Comp Item,2,24,,,,,
,,,,,,,,
,,,,,,,,
Check Discounts,Discount,Count,Amount,,,,,
,Reward Dollars,2,11.46,,,,,
,Team 20%,1,6.6,,,,,
,,,,,,,,
,,,,,,,,
Sales by Service,Service,Orders,Net Sales,,,,,
,Happy Hour,8,$460.00,,,,,
,Dinner,42,"$2,178.94",,,,,
,No Service,0,$0.00,,,,,
,,,,,,,,
,,,,,,,,
Voids,Amount,Order Count,Item Count,Percent,,,,
,$35.00,2,2,1.3%,,,,
,,,,,,,,
,,,,,,,,
Cash Summary,,,,,,,,
,Total Cash Payments,,$40.74,,,,,
,Cash Adjustments,,$9.43,,,,,
,Cash before Tipouts,,$50.17,,,,,
,Cash Gratuity,, -$0.00,,,,,
,Credit / Non-Cash gratuity,, -$0.00,,,,,
,Credit / Non-Cash tips,, -$442.80,,,,,
,Total Cash,,$50.17,,,,,
